BrakingTime_2,disc_heating_BTM_FL,POS_MEASUREREV,TMC_filtered,CF_FL
3.6899999999999977,1.2452534927122872e-15,4.065000000000008,5200.0,13735.0
3.6999999999999975,1.2486281634242449e-15,4.086680000000007,5200.0,13896.0
3.709999999999999,1.2760798117157453e-15,4.086680000000007,5300.0,13735.0
3.719999999999999,1.279519379941394e-15,4.097520000000007,5300.0,13896.0
3.729999999999999,1.2829589481670429e-15,4.108360000000007,5300.0,13896.0
3.74,1.2863985163926925e-15,4.108360000000007,5300.0,13896.0
3.75,1.2898380846183412e-15,4.108360000000007,5300.0,13896.0
3.76,1.2932776528439901e-15,4.108360000000007,5300.0,13896.0
3.769999999999998,1.2967172210696384e-15,4.108360000000007,5300.0,13735.0
3.7799999999999976,1.3001567892952869e-15,4.108360000000007,5300.0,13896.0
3.789999999999999,1.3035963575209366e-15,4.130040000000006,5300.0,13896.0
3.799999999999999,1.3070359257465854e-15,4.151720000000007,5300.0,13896.0
3.809999999999999,1.3104754939722345e-15,4.173400000000007,5300.0,14057.0
3.82,1.3387059124280322e-15,4.184240000000007,5400.0,14218.0
3.83,1.3422103781673725e-15,4.184240000000007,5400.0,14218.0
3.84,1.345714843906713e-15,4.184240000000007,5400.0,14218.0
3.849999999999998,1.3492193096460525e-15,4.173400000000007,5400.0,14218.0
3.8599999999999977,1.352723775385393e-15,4.173400000000007,5400.0,14218.0
3.869999999999999,1.356228241124734e-15,4.173400000000007,5400.0,14218.0
3.879999999999999,1.3597327068640742e-15,4.173400000000007,5400.0,14218.0
3.889999999999999,1.3632371726034145e-15,4.173400000000007,5400.0,14218.0
3.9,1.3667416383427554e-15,4.173400000000007,5400.0,14218.0
3.91,1.370246104082096e-15,4.173400000000007,5400.0,14057.0
3.92,1.3737505698214362e-15,4.173400000000007,5400.0,14218.0
3.929999999999998,1.3772550355607757e-15,4.184240000000007,5400.0,14057.0
3.9399999999999977,1.3807595013001162e-15,4.184240000000007,5400.0,14218.0
3.9499999999999975,1.3842639670394565e-15,4.205920000000007,5400.0,14218.0
3.959999999999999,1.3877684327787974e-15,4.227600000000007,5400.0,14218.0
3.969999999999999,1.4170372114536588e-15,4.238440000000008,5500.0,14380.0
3.979999999999999,1.420606574706691e-15,4.238440000000008,5500.0,14380.0
3.99,1.424175937959723e-15,4.238440000000008,5500.0,14541.0
4.0,1.4277453012127548e-15,4.238440000000008,5500.0,14541.0
4.01,1.4313146644657869e-15,4.238440000000008,5500.0,14541.0
4.019999999999998,1.4348840277188178e-15,4.238440000000008,5500.0,14541.0
4.029999999999998,1.4384533909718497e-15,4.238440000000008,5500.0,14541.0
4.039999999999999,1.442022754224882e-15,4.238440000000008,5500.0,14541.0
4.049999999999999,1.445592117477914e-15,4.238440000000008,5500.0,14218.0
4.059999999999999,1.4491614807309457e-15,4.238440000000008,5500.0,14380.0
4.07,1.4527308439839782e-15,4.238440000000008,5500.0,14380.0
4.08,1.4563002072370101e-15,4.249280000000008,5500.0,14380.0
4.09,1.4598695704900417e-15,4.281800000000008,5500.0,14380.0
4.099999999999998,1.4634389337430728e-15,4.303480000000008,5500.0,14541.0
4.109999999999998,1.4936811751233069e-15,4.314320000000008,5600.0,14541.0
4.119999999999999,1.4973154358900306e-15,4.336000000000007,5600.0,14702.0
4.129999999999999,1.527752369811339e-15,4.346840000000007,5700.0,14863.0
4.139999999999999,1.531451528091754e-15,4.346840000000007,5700.0,15024.0
4.15,1.5351506863721693e-15,4.346840000000007,5700.0,15024.0
4.16,1.538849844652584e-15,4.346840000000007,5700.0,14863.0
4.17,1.5425490029329988e-15,4.346840000000007,5700.0,15024.0
4.179999999999998,1.5462481612134128e-15,4.368520000000007,5700.0,14863.0
4.189999999999998,1.549947319493828e-15,4.390200000000007,5700.0,14863.0
4.1999999999999975,1.5536464777742425e-15,4.401040000000007,5700.0,15024.0
4.209999999999999,1.5846674893187749e-15,4.411880000000007,5800.0,15024.0
4.219999999999999,1.588431545112881e-15,4.411880000000007,5800.0,15185.0
4.229999999999999,1.5921956009069872e-15,4.411880000000007,5800.0,15024.0
4.24,1.5959596567010942e-15,4.411880000000007,5800.0,15185.0
4.25,1.5997237124952004e-15,4.411880000000007,5800.0,15185.0
4.26,1.6034877682893066e-15,4.433560000000007,5800.0,15185.0
4.269999999999998,1.6072518240834122e-15,4.455240000000008,5800.0,15185.0
4.279999999999998,1.6110158798775185e-15,4.466080000000008,5800.0,15346.0
4.289999999999999,1.6426209690452745e-15,4.476920000000008,5900.0,15508.0
4.299999999999999,1.6464499223530719e-15,4.476920000000008,5900.0,15508.0
4.309999999999999,1.65027887566087e-15,4.476920000000008,5900.0,15669.0
4.32,1.6541078289686685e-15,4.476920000000008,5900.0,15508.0
4.33,1.6579367822764659e-15,4.476920000000008,5900.0,15508.0
4.34,1.6617657355842639e-15,4.476920000000008,5900.0,15508.0
4.349999999999998,1.6655946888920609e-15,4.476920000000008,5900.0,15508.0
4.359999999999998,1.6694236421998589e-15,4.476920000000008,5900.0,15508.0
4.369999999999999,1.6732525955076569e-15,4.476920000000008,5900.0,15508.0
4.379999999999999,1.6770815488154549e-15,4.476920000000008,5900.0,15508.0
4.389999999999999,1.6809105021232529e-15,4.476920000000008,5900.0,15508.0
4.4,1.6847394554310509e-15,4.476920000000008,5900.0,15508.0
4.41,1.6885684087388489e-15,4.476920000000008,5900.0,15508.0
4.42,1.6923973620466469e-15,4.487760000000008,5900.0,15508.0
4.429999999999998,1.6962263153544437e-15,4.509440000000008,5900.0,15508.0
4.439999999999998,1.7000552686622417e-15,4.531120000000008,5900.0,15346.0
4.4499999999999975,1.7327636155627518e-15,4.563640000000008,6000.0,15669.0
4.459999999999999,1.7366574663842416e-15,4.574480000000007,6000.0,15669.0
4.469999999999999,1.7695605058258263e-15,4.585320000000007,6100.0,15830.0
4.479999999999999,1.773519254161007e-15,4.596160000000007,6100.0,15830.0
4.49,1.7774780024961884e-15,4.607000000000007,6100.0,15830.0
4.5,1.7814367508313693e-15,4.617840000000007,6100.0,16152.0
4.51,1.814664277841412e-15,4.617840000000007,6200.0,15991.0
4.519999999999998,1.818687923690283e-15,4.617840000000007,6200.0,15830.0
4.529999999999998,1.822711569539156e-15,4.617840000000007,6200.0,16152.0
4.539999999999999,1.8267352153880283e-15,4.650360000000008,6200.0,16152.0
4.549999999999999,1.8307588612369004e-15,4.672040000000008,6200.0,16152.0
4.559999999999999,1.834782507085773e-15,4.682880000000008,6200.0,16152.0
4.57,1.8684643166916562e-15,4.693720000000008,6300.0,16313.0
4.58,1.8725528600542203e-15,4.693720000000008,6300.0,16313.0
4.59,1.876641403416784e-15,4.693720000000008,6300.0,16474.0
4.599999999999998,1.8807299467793465e-15,4.693720000000008,6300.0,16636.0
4.609999999999998,1.88481849014191e-15,4.693720000000008,6300.0,16474.0
4.619999999999999,1.8889070335044746e-15,4.693720000000008,6300.0,16474.0
4.629999999999999,1.8929955768670383e-15,4.693720000000008,6300.0,16313.0
4.639999999999999,1.8970841202296024e-15,4.693720000000008,6300.0,16313.0
4.65,1.9011726635921665e-15,4.726240000000008,6300.0,16474.0
4.66,1.9052612069547306e-15,4.747920000000008,6300.0,16474.0
4.67,1.939656889211219e-15,4.769600000000008,6400.0,16474.0
4.679999999999998,1.943810330087473e-15,4.780440000000007,6400.0,16636.0
4.689999999999998,1.9784007048850368e-15,4.780440000000007,6500.0,16636.0
4.6999999999999975,1.982619043274984e-15,4.769600000000008,6500.0,16797.0
4.709999999999999,1.986837381664931e-15,4.769600000000008,6500.0,16797.0
4.719999999999999,1.991055720054878e-15,4.769600000000008,6500.0,16636.0
4.729999999999999,1.995274058444825e-15,4.769600000000008,6500.0,16797.0
4.74,1.999492396834772e-15,4.769600000000008,6500.0,16797.0
4.75,2.0037107352247187e-15,4.769600000000008,6500.0,16797.0
4.76,2.0079290736146656e-15,4.769600000000008,6500.0,16636.0
4.769999999999998,2.0121474120046118e-15,4.769600000000008,6500.0,16797.0
4.779999999999998,2.016365750394558e-15,4.769600000000008,6500.0,16797.0
4.789999999999999,2.020584088784505e-15,4.769600000000008,6500.0,16636.0
4.799999999999999,2.024802427174452e-15,4.769600000000008,6500.0,16636.0
4.809999999999999,2.029020765564399e-15,4.769600000000008,6500.0,16797.0
4.82,2.033239103954346e-15,4.769600000000008,6500.0,16797.0
4.83,2.037457442344293e-15,4.780440000000007,6500.0,16636.0
4.84,2.04167578073424e-15,4.780440000000007,6500.0,16636.0
4.849999999999998,2.0458941191241856e-15,4.812960000000007,6500.0,16474.0
4.859999999999998,2.050112457514132e-15,4.834640000000007,6500.0,16636.0
4.869999999999999,2.0543307959040802e-15,4.856320000000007,6500.0,16797.0
4.879999999999999,2.0902191209754727e-15,4.878000000000007,6600.0,16958.0
4.889999999999999,2.0945023568791112e-15,4.878000000000007,6600.0,16958.0
4.9,2.1305853744915798e-15,4.878000000000007,6700.0,17119.0
4.91,2.1349335079089087e-15,4.878000000000007,6700.0,17119.0
4.92,2.139281641326239e-15,4.878000000000007,6700.0,17119.0
4.929999999999998,2.143629774743568e-15,4.878000000000007,6700.0,17119.0
4.939999999999998,2.147977908160897e-15,4.878000000000007,6700.0,17119.0
4.9499999999999975,2.152326041578227e-15,4.878000000000007,6700.0,17280.0
4.959999999999999,2.1566741749955568e-15,4.878000000000007,6700.0,17119.0
4.969999999999999,2.161022308412887e-15,4.878000000000007,6700.0,17119.0
4.979999999999999,2.1653704418302163e-15,4.878000000000007,6700.0,17119.0
4.99,2.1697185752475477e-15,4.878000000000007,6700.0,17280.0
5.0,2.174066708664877e-15,4.910520000000007,6700.0,17119.0
5.01,2.1784148420822064e-15,4.932200000000007,6700.0,17119.0
5.019999999999998,2.182762975499535e-15,4.953880000000007,6700.0,17280.0
5.029999999999998,2.2197545583036838e-15,4.964720000000008,6800.0,17441.0
5.039999999999999,2.224167589234706e-15,4.975560000000008,6800.0,17441.0
5.049999999999999,2.228580620165727e-15,4.975560000000008,6800.0,17602.0
5.059999999999999,2.265831793024642e-15,4.975560000000008,6900.0,17602.0
5.07,2.2703097214693556e-15,4.975560000000008,6900.0,17602.0
5.08,2.274787649914068e-15,4.975560000000008,6900.0,17764.0
5.09,2.2792655783587805e-15,4.975560000000008,6900.0,17602.0
5.099999999999998,2.2837435068034923e-15,4.975560000000008,6900.0,17602.0
5.109999999999998,2.288221435248205e-15,4.975560000000008,6900.0,17602.0
5.119999999999999,2.2926993636929183e-15,4.975560000000008,6900.0,17602.0
5.129999999999999,2.297177292137631e-15,4.975560000000008,6900.0,17602.0
5.139999999999999,2.3016552205823435e-15,4.975560000000008,6900.0,17602.0
5.15,2.3061331490270573e-15,4.975560000000008,6900.0,17602.0
5.16,2.3106110774717703e-15,4.975560000000008,6900.0,17764.0
5.17,2.3150890059164825e-15,4.975560000000008,6900.0,17602.0
5.179999999999998,2.319566934361194e-15,4.975560000000008,6900.0,17602.0
5.189999999999998,2.324044862805907e-15,4.975560000000008,6900.0,17764.0
5.1999999999999975,2.32852279125062e-15,4.975560000000008,6900.0,17441.0
5.209999999999999,2.333000719695333e-15,4.975560000000008,6900.0,17764.0
5.219999999999999,2.3374786481400456e-15,4.975560000000008,6900.0,17602.0
5.229999999999999,2.3419565765847578e-15,4.997240000000008,6900.0,17602.0
5.24,2.346434505029472e-15,5.029760000000008,6900.0,17602.0
5.25,2.3509124334741838e-15,5.062280000000007,6900.0,17602.0
5.26,2.3895264541206195e-15,5.094800000000007,7000.0,17764.0
5.269999999999998,2.394069280079023e-15,5.105640000000007,7000.0,17925.0
5.279999999999998,2.4328779932665328e-15,5.105640000000007,7100.0,18086.0
5.289999999999999,2.4374857167386294e-15,5.105640000000007,7100.0,18247.0
5.299999999999999,2.442093440210725e-15,5.105640000000007,7100.0,18247.0
5.309999999999999,2.446701163682821e-15,5.105640000000007,7100.0,18247.0
5.32,2.4513088871549173e-15,5.105640000000007,7100.0,18247.0
5.33,2.4559166106270128e-15,5.105640000000007,7100.0,18247.0
5.34,2.460524334099109e-15,5.105640000000007,7100.0,18247.0
5.349999999999998,2.4651320575712037e-15,5.105640000000007,7100.0,18086.0
5.359999999999998,2.469739781043299e-15,5.105640000000007,7100.0,18247.0
5.369999999999999,2.4743475045153958e-15,5.105640000000007,7100.0,18247.0
5.379999999999999,2.4789552279874912e-15,5.105640000000007,7100.0,18086.0
5.389999999999999,2.483562951459587e-15,5.105640000000007,7100.0,17925.0
5.4,2.488170674931683e-15,5.105640000000007,7100.0,18086.0
5.41,2.4927783984037788e-15,5.105640000000007,7100.0,18086.0
5.42,2.4973861218758746e-15,5.105640000000007,7100.0,17925.0
5.429999999999998,2.5019938453479693e-15,5.105640000000007,7100.0,17925.0
5.439999999999998,2.5066015688200647e-15,5.105640000000007,7100.0,18086.0
5.4499999999999975,2.511209292292161e-15,5.105640000000007,7100.0,18086.0
5.459999999999999,2.5158170157642568e-15,5.105640000000007,7100.0,18086.0
5.469999999999999,2.520424739236353e-15,5.105640000000007,7100.0,17764.0
5.479999999999999,2.525032462708448e-15,5.105640000000007,7100.0,18086.0
5.49,2.5296401861805443e-15,5.105640000000007,7100.0,17925.0
5.5,2.53424790965264e-15,5.105640000000007,7100.0,18247.0
5.51,2.538855633124736e-15,5.105640000000007,7100.0,17925.0
5.519999999999998,2.5434633565968307e-15,5.105640000000007,7100.0,17925.0
5.529999999999998,2.5480710800689257e-15,5.105640000000007,7100.0,17925.0
5.539999999999999,2.5526788035410224e-15,5.105640000000007,7100.0,18086.0
5.549999999999999,2.557286527013118e-15,5.105640000000007,7100.0,18086.0
5.559999999999999,2.5618942504852137e-15,5.105640000000007,7100.0,18086.0
5.57,2.5665019739573103e-15,5.105640000000007,7100.0,18086.0
5.58,2.5711096974294054e-15,5.105640000000007,7100.0,18086.0
5.59,2.575717420901501e-15,5.105640000000007,7100.0,17925.0
5.599999999999998,2.580325144373596e-15,5.105640000000007,7100.0,18086.0
5.609999999999998,2.584932867845692e-15,5.105640000000007,7100.0,18086.0
5.619999999999999,2.589540591317788e-15,5.105640000000007,7100.0,18086.0
5.629999999999999,2.594148314789884e-15,5.105640000000007,7100.0,17925.0
5.639999999999999,2.5987560382619797e-15,5.105640000000007,7100.0,18086.0
5.65,2.603363761734076e-15,5.105640000000007,7100.0,18086.0
5.66,2.6079714852061717e-15,5.105640000000007,7100.0,17925.0
5.67,2.6125792086782668e-15,5.105640000000007,7100.0,18086.0
5.679999999999998,2.617186932150362e-15,5.105640000000007,7100.0,18086.0
5.689999999999998,2.6217946556224577e-15,5.105640000000007,7100.0,18086.0
5.699999999999999,2.626402379094554e-15,5.105640000000007,7100.0,18086.0
5.709999999999999,2.6310101025666494e-15,5.105640000000007,7100.0,18086.0
5.719999999999999,2.635617826038745e-15,5.105640000000007,7100.0,18086.0
5.729999999999999,2.640225549510841e-15,5.105640000000007,7100.0,18086.0
5.74,2.6448332729829373e-15,5.105640000000007,7100.0,18086.0
5.75,2.6494409964550328e-15,5.105640000000007,7100.0,18086.0
5.76,2.6540487199271282e-15,5.105640000000007,7100.0,18086.0
5.769999999999998,2.658656443399223e-15,5.105640000000007,7100.0,18086.0
5.779999999999998,2.6632641668713187e-15,5.105640000000007,7100.0,18086.0
5.789999999999999,2.6678718903434158e-15,5.105640000000007,7100.0,18086.0
5.799999999999999,2.6724796138155104e-15,5.105640000000007,7100.0,17925.0
5.809999999999999,2.6770873372876067e-15,5.105640000000007,7100.0,18086.0
5.82,2.681695060759703e-15,5.105640000000007,7100.0,18247.0
5.83,2.6863027842317987e-15,5.105640000000007,7100.0,17925.0
5.84,2.690910507703894e-15,5.105640000000007,7100.0,17925.0
5.849999999999998,2.695518231175989e-15,5.105640000000007,7100.0,18247.0
5.859999999999998,2.7001259546480843e-15,5.105640000000007,7100.0,18086.0
5.869999999999999,2.704733678120181e-15,5.105640000000007,7100.0,18086.0
5.879999999999999,2.7093414015922764e-15,5.105640000000007,7100.0,17925.0
5.889999999999999,2.713949125064372e-15,5.105640000000007,7100.0,17925.0
5.9,2.7185568485364685e-15,5.105640000000007,7100.0,18086.0
5.91,2.723164572008564e-15,5.105640000000007,7100.0,18086.0
5.92,2.72777229548066e-15,5.105640000000007,7100.0,18086.0
5.929999999999998,2.7323800189527544e-15,5.105640000000007,7100.0,18247.0
5.939999999999998,2.7369877424248507e-15,5.105640000000007,7100.0,18086.0
5.949999999999999,2.7415954658969465e-15,5.105640000000007,7100.0,18086.0
5.959999999999999,2.7462031893690424e-15,5.105640000000007,7100.0,18086.0
5.969999999999999,2.750810912841138e-15,5.105640000000007,7100.0,18086.0
5.979999999999999,2.7554186363132333e-15,5.105640000000007,7100.0,17925.0
5.99,2.7600263597853303e-15,5.105640000000007,7100.0,18086.0
6.0,2.7646340832574254e-15,5.105640000000007,7100.0,18086.0
6.01,2.769241806729521e-15,5.105640000000007,7100.0,17925.0
6.019999999999998,2.773849530201616e-15,5.105640000000007,7100.0,18086.0
6.029999999999998,2.778457253673712e-15,5.105640000000007,7100.0,18086.0
6.039999999999999,2.783064977145808e-15,5.105640000000007,7100.0,17925.0
6.049999999999999,2.787672700617904e-15,5.105640000000007,7100.0,18086.0
6.059999999999999,2.7922804240899996e-15,5.105640000000007,7100.0,17925.0
6.07,2.796888147562096e-15,5.105640000000007,7100.0,17925.0
6.08,2.8014958710341917e-15,5.105640000000007,7100.0,18247.0
6.09,2.8061035945062868e-15,5.105640000000007,7100.0,18086.0
6.1,2.8107113179783826e-15,5.105640000000007,7100.0,18086.0
6.109999999999998,2.815319041450477e-15,5.105640000000007,7100.0,18086.0
6.119999999999999,2.819926764922573e-15,5.105640000000007,7100.0,18086.0
6.129999999999997,2.8245344883946682e-15,5.105640000000007,7100.0,18086.0
6.139999999999999,2.829142211866765e-15,5.105640000000007,7100.0,18086.0
6.149999999999997,2.83374993533886e-15,5.105640000000007,7100.0,18086.0
6.159999999999998,2.838357658810956e-15,5.105640000000007,7100.0,18086.0
6.17,2.8429653822830524e-15,5.105640000000007,7100.0,18086.0
6.179999999999998,2.847573105755147e-15,5.105640000000007,7100.0,18086.0
6.19,2.852180829227244e-15,5.105640000000007,7100.0,18086.0
6.1999999999999975,2.8567885526993383e-15,5.105640000000007,7100.0,18086.0
6.209999999999999,2.861396276171435e-15,5.105640000000007,7100.0,18086.0
6.219999999999997,2.8660039996435296e-15,5.105640000000007,7100.0,18086.0
6.229999999999999,2.8706117231156267e-15,5.105640000000007,7100.0,17925.0
6.239999999999997,2.875219446587721e-15,5.105640000000007,7100.0,18086.0
6.249999999999998,2.8798271700598176e-15,5.105640000000007,7100.0,18086.0
6.26,2.8844348935319138e-15,5.105640000000007,7100.0,18086.0
6.269999999999998,2.889042617004009e-15,5.105640000000007,7100.0,18247.0
6.279999999999999,2.893650340476105e-15,5.105640000000007,7100.0,18247.0
6.289999999999997,2.8982580639482e-15,5.105640000000007,7100.0,18086.0
6.299999999999999,2.9028657874202964e-15,5.105640000000007,7100.0,17925.0
6.309999999999997,2.907473510892391e-15,5.105640000000007,7100.0,18086.0
6.319999999999999,2.912081234364488e-15,5.105640000000007,7100.0,17925.0
6.33,2.916688957836584e-15,5.105640000000007,7100.0,18247.0
6.339999999999998,2.921296681308679e-15,5.105640000000007,7100.0,18086.0
6.35,2.9259044047807752e-15,5.105640000000007,7100.0,18086.0
6.359999999999998,2.9305121282528703e-15,5.105640000000007,7100.0,17925.0
6.369999999999999,2.9351198517249665e-15,5.105640000000007,7100.0,18086.0
6.379999999999997,2.9397275751970608e-15,5.105640000000007,7100.0,17925.0
6.389999999999999,2.9443352986691574e-15,5.105640000000007,7100.0,17925.0
6.399999999999997,2.948943022141252e-15,5.105640000000007,7100.0,18086.0
6.409999999999998,2.9535507456133487e-15,5.105640000000007,7100.0,18247.0
6.42,2.958158469085445e-15,5.105640000000007,7100.0,18086.0
6.429999999999998,2.9627661925575404e-15,5.105640000000007,7100.0,18086.0
6.44,2.9673739160296367e-15,5.105640000000007,7100.0,18086.0
6.4499999999999975,2.9719816395017317e-15,5.105640000000007,7100.0,18247.0
6.459999999999999,2.976589362973828e-15,5.105640000000007,7100.0,18086.0
6.469999999999997,2.9811970864459226e-15,5.105640000000007,7100.0,18086.0
6.479999999999999,2.985804809918019e-15,5.105640000000007,7100.0,18086.0
6.489999999999997,2.990412533390113e-15,5.105640000000007,7100.0,18086.0
6.499999999999998,2.99502025686221e-15,5.105640000000007,7100.0,18086.0
6.51,2.9996279803343064e-15,5.105640000000007,7100.0,18086.0
6.519999999999998,3.0042357038064015e-15,5.105640000000007,7100.0,18086.0
6.529999999999999,3.0088434272784977e-15,5.105640000000007,7100.0,18086.0
6.539999999999997,3.0134511507505927e-15,5.105640000000007,7100.0,18086.0
6.549999999999999,3.018058874222689e-15,5.105640000000007,7100.0,18086.0
6.559999999999997,3.022666597694784e-15,5.105640000000007,7100.0,17925.0
6.569999999999999,3.0272743211668807e-15,5.105640000000007,7100.0,18086.0
6.58,3.0318820446389765e-15,5.105640000000007,7100.0,18086.0
6.589999999999998,3.036489768111072e-15,5.105640000000007,7100.0,18086.0
6.6,3.041097491583168e-15,5.105640000000007,7100.0,18086.0
6.609999999999998,3.0457052150552625e-15,5.105640000000007,7100.0,18247.0
6.619999999999999,3.050312938527359e-15,5.105640000000007,7100.0,18086.0
6.629999999999997,3.0549206619994538e-15,5.105640000000007,7100.0,18086.0
6.639999999999999,3.0595283854715504e-15,5.105640000000007,7100.0,18086.0
6.649999999999997,3.064136108943645e-15,5.105640000000007,7100.0,18086.0
6.659999999999998,3.0687438324157413e-15,5.105640000000007,7100.0,18086.0
6.67,3.0733515558878376e-15,5.105640000000007,7100.0,18086.0
6.679999999999998,3.077959279359933e-15,5.105640000000007,7100.0,18086.0
6.69,3.082567002832029e-15,5.105640000000007,7100.0,18086.0
6.6999999999999975,3.087174726304124e-15,5.105640000000007,7100.0,18086.0
6.709999999999999,3.09178244977622e-15,5.105640000000007,7100.0,18247.0
6.719999999999997,3.0963901732483152e-15,5.105640000000007,7100.0,18408.0
6.729999999999999,3.100997896720412e-15,5.105640000000007,7100.0,18247.0
6.739999999999997,3.1056056201925065e-15,5.105640000000007,7100.0,18408.0
6.749999999999998,3.1102133436646027e-15,5.105640000000007,7100.0,18408.0
6.76,3.114821067136699e-15,5.105640000000007,7100.0,18408.0
6.769999999999998,3.119428790608794e-15,5.105640000000007,7100.0,18408.0
6.779999999999999,3.1240365140808907e-15,5.105640000000007,7100.0,18408.0
6.789999999999997,3.1286442375529853e-15,5.105640000000007,7100.0,18408.0
6.799999999999999,3.1332519610250816e-15,5.105640000000007,7100.0,18408.0
6.809999999999997,3.137859684497177e-15,5.105640000000007,7100.0,18408.0
6.819999999999999,3.142467407969273e-15,5.105640000000007,7100.0,18408.0
6.83,3.147075131441369e-15,5.105640000000007,7100.0,18408.0
6.839999999999998,3.1516828549134638e-15,5.105640000000007,7100.0,18408.0
6.85,3.1562905783855604e-15,5.105640000000007,7100.0,18408.0
6.859999999999998,3.160898301857656e-15,5.105640000000007,7100.0,18408.0
6.869999999999999,3.165506025329752e-15,5.105640000000007,7100.0,18408.0
6.879999999999997,3.1701137488018464e-15,5.105640000000007,7100.0,18408.0
6.889999999999999,3.174721472273943e-15,5.105640000000007,7100.0,18247.0
6.899999999999997,3.1793291957460377e-15,5.105640000000007,7100.0,18408.0
6.909999999999998,3.183936919218134e-15,5.105640000000007,7100.0,18408.0
6.92,3.188544642690231e-15,5.105640000000007,7100.0,18247.0
6.929999999999998,3.193152366162325e-15,5.105640000000007,7100.0,18408.0
6.94,3.1977600896344214e-15,5.105640000000007,7100.0,18408.0
6.9499999999999975,3.2023678131065165e-15,5.105640000000007,7100.0,18408.0
6.959999999999999,3.2069755365786127e-15,5.105640000000007,7100.0,18408.0
6.969999999999997,3.211583260050708e-15,5.105640000000007,7100.0,18408.0
6.979999999999999,3.216190983522804e-15,5.105640000000007,7100.0,18408.0
6.989999999999997,3.220798706994899e-15,5.105640000000007,7100.0,18408.0
6.999999999999998,3.2254064304669957e-15,5.105640000000007,7100.0,18247.0
7.01,3.230014153939092e-15,5.105640000000007,7100.0,18408.0
7.019999999999998,3.2346218774111866e-15,5.105640000000007,7100.0,18408.0
7.029999999999999,3.2392296008832837e-15,5.105640000000007,7100.0,18408.0
7.039999999999997,3.243837324355378e-15,5.105640000000007,7100.0,18408.0
7.049999999999999,3.2484450478274738e-15,5.105640000000007,7100.0,18247.0
7.059999999999997,3.253052771299569e-15,5.105640000000007,7100.0,18408.0
7.069999999999999,3.2576604947716655e-15,5.105640000000007,7100.0,18408.0
7.08,3.262268218243762e-15,5.105640000000007,7100.0,18408.0
7.089999999999998,3.2668759417158568e-15,5.105640000000007,7100.0,18569.0
7.1,3.2714836651879534e-15,5.105640000000007,7100.0,18408.0
7.109999999999998,3.276091388660048e-15,5.105640000000007,7100.0,18408.0
7.119999999999999,3.280699112132145e-15,5.105640000000007,7100.0,18408.0
7.129999999999997,3.2853068356042398e-15,5.105640000000007,7100.0,18408.0
7.139999999999999,3.289914559076336e-15,5.105640000000007,7100.0,18408.0
7.149999999999997,3.2945222825484307e-15,5.105640000000007,7100.0,18408.0
7.159999999999998,3.299130006020527e-15,5.105640000000007,7100.0,18408.0
7.17,3.3037377294926235e-15,5.105640000000007,7100.0,18408.0
7.179999999999998,3.3083454529647178e-15,5.105640000000007,7100.0,18408.0
7.19,3.312953176436815e-15,5.105640000000007,7100.0,18408.0
7.1999999999999975,3.317560899908909e-15,5.105640000000007,7100.0,18408.0
7.209999999999999,3.322168623381006e-15,5.105640000000007,7100.0,18408.0
7.219999999999997,3.3267763468531004e-15,5.105640000000007,7100.0,18408.0
7.229999999999999,3.331384070325197e-15,5.105640000000007,7100.0,18247.0
7.24,3.3359917937972937e-15,5.105640000000007,7100.0,18408.0
7.249999999999998,3.340599517269388e-15,5.105640000000007,7100.0,18408.0
7.26,3.345207240741485e-15,5.105640000000007,7100.0,18408.0
7.269999999999998,3.3498149642135792e-15,5.105640000000007,7100.0,18408.0
7.279999999999999,3.354422687685676e-15,5.105640000000007,7100.0,18569.0
7.289999999999997,3.3590304111577705e-15,5.105640000000007,7100.0,18569.0
7.299999999999999,3.3636381346298668e-15,5.105640000000007,7100.0,18408.0
7.309999999999997,3.368245858101962e-15,5.105640000000007,7100.0,18408.0
7.3199999999999985,3.3728535815740585e-15,5.105640000000007,7100.0,18408.0
7.33,3.377461305046155e-15,5.105640000000007,7100.0,18408.0
7.339999999999998,3.3820690285182498e-15,5.105640000000007,7100.0,18408.0
7.35,3.386676751990346e-15,5.105640000000007,7100.0,18408.0
7.359999999999998,3.391284475462441e-15,5.105640000000007,7100.0,18408.0
7.369999999999999,3.3958921989345373e-15,5.105640000000007,7100.0,18408.0
7.379999999999997,3.400499922406632e-15,5.105640000000007,7100.0,18408.0
7.389999999999999,3.405107645878729e-15,5.105640000000007,7100.0,18408.0
7.399999999999997,3.4097153693508232e-15,5.105640000000007,7100.0,18408.0
7.409999999999998,3.4143230928229203e-15,5.105640000000007,7100.0,18569.0
7.42,3.418930816295016e-15,5.105640000000007,7100.0,18247.0
7.429999999999998,3.4235385397671108e-15,5.105640000000007,7100.0,18408.0
7.439999999999999,3.428146263239208e-15,5.105640000000007,7100.0,18408.0
7.449999999999997,3.4327539867113025e-15,5.105640000000007,7100.0,18408.0
7.459999999999999,3.437361710183399e-15,5.105640000000007,7100.0,18247.0
7.469999999999997,3.441969433655493e-15,5.105640000000007,7100.0,18408.0
7.479999999999999,3.4465771571275904e-15,5.105640000000007,7100.0,18408.0
7.49,3.4511848805996866e-15,5.105640000000007,7100.0,18408.0
7.499999999999998,3.455792604071781e-15,5.105640000000007,7100.0,18408.0
7.51,3.4604003275438776e-15,5.105640000000007,7100.0,18408.0
