currentTime,Lookup_Table,POS_MEASUREREV,TMC_filtered,CF_FL
1.2560275783446946,3.0,0.0,0.0,38.0
1.2660275783446946,3.0,0.0,0.0,38.0
1.2760275783446946,3.0,0.0,0.0,38.0
1.2860275783446946,3.0,0.0,0.0,38.0
1.2960275783446946,3.0,0.0,0.0,38.0
1.3060275783446946,3.0,0.0,0.0,38.0
1.3160275783446946,3.0,0.0,0.0,38.0
1.3260275783446946,3.0,0.0,0.0,38.0
1.3360275783446949,3.0,0.0,0.0,38.0
1.3460275783446949,3.0,0.0,0.0,38.0
1.356027578344695,3.0,0.0,0.0,38.0
1.366027578344695,3.0,0.0,0.0,38.0
1.3760275783446947,3.0,0.0,0.0,38.0
1.3860275783446947,3.0,0.0,0.0,38.0
1.3960275783446947,3.0,0.0,0.0,38.0
1.4060275783446945,3.0,0.0,0.0,38.0
1.4160275783446945,3.0,0.0,0.0,38.0
1.4260275783446943,3.0,0.0,0.0,38.0
1.4360275783446943,3.0,0.0,0.0,38.0
1.4460275783446943,3.0,0.0,0.0,38.0
1.4560275783446943,3.0,0.0,0.0,38.0
1.4660275783446943,3.0,0.0,0.0,38.0
1.4760275783446946,3.0,0.0,0.0,38.0
1.4860275783446946,3.0,0.0,0.0,38.0
1.4960275783446946,3.0,0.0,0.0,38.0
1.5060275783446946,3.0,0.0,0.0,38.0
1.5160275783446946,3.0,0.0,0.0,38.0
1.5260275783446946,3.0,0.0,0.0,38.0
1.5360275783446946,3.0,0.0,0.0,38.0
1.5460275783446946,3.0,0.0,0.0,38.0
1.5560275783446946,3.0,0.0,0.0,38.0
1.5660275783446946,3.0,0.0,0.0,38.0
1.5760275783446946,3.0,0.0,0.0,38.0
1.5860275783446949,3.0,0.0,0.0,38.0
1.5960275783446949,3.0,0.0,0.0,38.0
1.606027578344695,3.0,0.0,0.0,38.0
1.616027578344695,3.0,0.0,0.0,38.0
1.6260275783446947,3.0,0.0,0.0,38.0
1.6360275783446947,3.0,0.0,0.0,38.0
1.6460275783446947,3.0,0.0,0.0,38.0
1.6560275783446947,3.0,0.0,0.0,38.0
1.6660275783446945,3.0,0.0,0.0,38.0
1.6760275783446943,3.0,0.0,0.0,38.0
1.6860275783446943,3.0,0.0,0.0,38.0
1.6960275783446943,3.0,0.0,0.0,38.0
1.7060275783446943,3.0,0.0,0.0,38.0
1.7160275783446943,3.0,0.0,0.0,38.0
1.7260275783446946,3.0,0.0,0.0,38.0
1.7360275783446946,3.0,0.0,0.0,38.0
1.7460275783446946,3.0,0.0,0.0,38.0
1.7560275783446946,3.0,0.0,0.0,38.0
1.7660275783446946,3.0,0.0,0.0,38.0
1.7760275783446946,3.0,0.0,0.0,38.0
1.7860275783446946,3.0,0.0,0.0,38.0
1.7960275783446946,3.0,0.0,0.0,38.0
1.8060275783446944,3.0,0.0,0.0,38.0
1.8160275783446944,3.0,0.0,0.0,38.0
1.8260275783446944,3.0,0.0,0.0,38.0
1.8360275783446949,3.0,0.0,0.0,38.0
1.8460275783446949,3.0,0.0,0.0,38.0
1.856027578344695,3.0,0.0,0.0,38.0
1.866027578344695,3.0,0.0,0.0,38.0
1.8760275783446947,3.0,0.0,0.0,38.0
1.8860275783446947,3.0,0.0,0.0,38.0
1.8960275783446947,3.0,0.0,0.0,38.0
1.9060275783446947,3.0,0.0,0.0,38.0
1.9160275783446945,3.0,0.0,0.0,38.0
1.9260275783446943,3.0,0.0,0.0,38.0
1.9360275783446943,3.0,0.0,0.0,38.0
1.9460275783446943,3.0,0.0,0.0,38.0
1.9560275783446943,3.0,0.0,0.0,38.0
1.9660275783446943,3.0,0.0,0.0,38.0
1.9760275783446943,3.0,0.0,0.0,38.0
1.9860275783446943,3.0,0.0,0.0,38.0
1.9960275783446944,3.0,0.0,0.0,38.0
2.006027578344695,3.0,0.0,0.0,38.0
2.0160275783446946,3.0,0.0,0.0,38.0
2.026027578344695,3.0,0.0,0.0,38.0
2.0360275783446946,3.0,0.0,0.0,38.0
2.0460275783446944,3.0,0.0,0.0,38.0
2.056027578344694,3.0,0.0,0.0,38.0
2.0660275783446944,3.0,0.0,0.0,38.0
2.076027578344694,3.0,0.0,0.0,38.0
2.0860275783446944,3.0,0.0,0.0,38.0
2.0960275783446947,3.0,0.0,0.0,38.0
2.1060275783446945,3.0,0.0,0.0,38.0
2.1160275783446947,3.0,0.0,0.0,38.0
2.1260275783446945,3.0,0.0,0.0,38.0
2.1360275783446947,3.0,0.0,0.0,38.0
2.1460275783446945,3.0,0.0,0.0,38.0
2.1560275783446947,3.0,0.0,0.0,38.0
2.1660275783446945,3.0,0.0,0.0,38.0
2.1760275783446947,3.0,0.0,0.0,38.0
2.1860275783446945,3.0,0.0,0.0,38.0
2.1960275783446948,3.0,0.0,0.0,38.0
2.2060275783446945,3.0,0.0,0.0,38.0
2.2160275783446948,3.0,0.0,0.0,38.0
2.2260275783446946,3.0,0.0,0.0,38.0
2.236027578344695,3.0,0.0,0.0,38.0
2.2460275783446946,3.0,0.0,0.0,38.0
2.256027578344695,3.0,0.0,0.0,38.0
2.2660275783446946,3.0,0.0,0.0,38.0
2.276027578344695,3.0,0.0,0.0,38.0
2.2860275783446946,3.0,0.0,0.0,38.0
2.296027578344695,3.0,0.0,0.0,38.0
2.306027578344694,3.0,0.0,0.0,38.0
2.3160275783446944,3.0,0.0,0.0,38.0
2.326027578344694,3.0,0.0,0.0,38.0
2.3360275783446944,3.0,0.0,0.0,38.0
2.3460275783446947,3.0,0.0,0.0,38.0
2.3560275783446945,3.0,0.0,0.0,38.0
2.3660275783446947,3.0,0.0,0.0,38.0
2.3760275783446945,3.0,0.0,0.0,38.0
2.3860275783446947,3.0,0.0,0.0,38.0
2.3960275783446945,3.0,0.0,0.0,38.0
2.4060275783446947,3.0,0.0,0.0,38.0
2.4160275783446945,3.0,0.0,0.0,38.0
2.4260275783446947,3.0,0.0,0.0,38.0
2.4360275783446945,3.0,0.0,0.0,38.0
2.4460275783446948,3.0,0.0,0.0,38.0
2.4560275783446945,3.0,0.0,0.0,38.0
2.4660275783446948,3.0,0.0,0.0,38.0
2.4760275783446946,3.0,0.0,0.0,38.0
2.486027578344695,3.0,0.0,0.0,38.0
2.4960275783446946,3.0,0.0,0.0,38.0
2.506027578344695,3.0,0.0,0.0,38.0
2.5160275783446946,3.0,0.0,0.0,38.0
2.526027578344695,3.0,0.0,0.0,38.0
2.5360275783446946,3.0,0.0,0.0,38.0
2.546027578344695,3.0,0.0,0.0,38.0
2.556027578344694,3.0,0.0,0.0,38.0
2.5660275783446944,3.0,0.0,0.0,38.0
2.576027578344694,3.0,0.0,0.0,38.0
2.5860275783446944,3.0,0.0,0.0,38.0
2.5960275783446947,3.0,0.0,0.0,38.0
2.6060275783446945,3.0,0.0,0.0,38.0
2.6160275783446947,3.0,0.0,0.0,38.0
2.6260275783446945,3.0,0.0,0.0,38.0
2.6360275783446947,3.0,0.0,0.0,38.0
2.6460275783446945,3.0,0.0,0.0,38.0
2.6560275783446947,3.0,0.0,0.0,38.0
2.6660275783446945,3.0,0.0,0.0,38.0
2.6760275783446947,3.0,0.0,0.0,38.0
2.6860275783446945,3.0,0.0,0.0,38.0
2.6960275783446948,3.0,0.0,0.0,38.0
2.7060275783446945,3.0,0.0,0.0,38.0
2.7160275783446948,3.0,0.0,0.0,38.0
2.7260275783446946,3.0,0.0,0.0,38.0
2.736027578344695,3.0,0.0,0.0,38.0
2.7460275783446946,3.0,0.0,0.0,38.0
2.756027578344695,3.0,0.0,0.0,38.0
2.7660275783446946,3.0,0.0,0.0,38.0
2.776027578344695,3.0,0.0,0.0,38.0
2.7860275783446946,3.0,0.0,0.0,38.0
2.796027578344695,3.0,0.0,0.0,38.0
2.806027578344694,3.0,0.0,0.0,38.0
2.8160275783446944,3.0,0.0,0.0,38.0
2.826027578344694,3.0,0.0,0.0,38.0
2.8360275783446944,3.0,0.0,0.0,38.0
2.8460275783446947,3.0,0.0,0.0,38.0
2.8560275783446945,3.0,0.0,0.0,38.0
2.8660275783446947,3.0,0.0,0.0,38.0
2.8760275783446945,3.0,0.0,0.0,38.0
2.8860275783446947,3.0,0.0,0.0,38.0
2.8960275783446945,3.0,0.0,0.0,38.0
2.9060275783446947,3.0,0.0,0.0,38.0
2.9160275783446945,3.0,0.0,0.0,38.0
2.9260275783446947,3.0,0.0,0.0,38.0
2.9360275783446945,3.0,0.0,0.0,38.0
2.9460275783446948,3.0,0.0,0.0,38.0
2.9560275783446945,3.0,0.0,0.0,38.0
2.9660275783446948,3.0,0.0,0.0,38.0
2.9760275783446946,3.0,0.0,0.0,38.0
2.986027578344695,3.0,0.0,0.0,38.0
2.9960275783446946,3.0,0.0,0.0,38.0
3.006027578344695,3.0,0.0,0.0,38.0
3.0160275783446946,3.0,0.0,0.0,38.0
3.026027578344695,3.0,0.0,0.0,38.0
3.0360275783446946,3.0,0.0,0.0,38.0
3.046027578344695,3.0,0.0,0.0,38.0
3.056027578344694,3.0,0.0,0.0,38.0
3.066027578344695,3.0,0.0,0.0,38.0
3.076027578344694,3.0,0.0,0.0,38.0
3.0860275783446944,3.0,0.0,0.0,38.0
3.0960275783446947,3.0,0.0,0.0,38.0
3.1060275783446945,3.0,0.0,0.0,38.0
3.1160275783446947,3.0,0.0,0.0,38.0
3.1260275783446945,3.0,0.0,0.0,38.0
3.1360275783446947,3.0,0.0,0.0,38.0
3.1460275783446945,3.0,0.0,0.0,38.0
3.1560275783446947,3.0,0.0,0.0,38.0
3.1660275783446945,3.0,0.0,0.0,38.0
3.1760275783446947,3.0,0.0,0.0,38.0
3.1860275783446945,3.0,0.0,0.0,38.0
3.1960275783446948,3.0,0.0,0.0,38.0
3.2060275783446945,3.0,0.0,0.0,38.0
3.2160275783446948,3.0,0.0,0.0,38.0
3.2260275783446946,3.0,0.0,0.0,38.0
3.236027578344695,3.0,0.0,0.0,38.0
3.2460275783446946,3.0,0.0,0.0,38.0
3.256027578344695,3.0,0.0,0.0,38.0
3.2660275783446946,3.0,0.0,0.0,38.0
3.276027578344695,3.0,0.0,0.0,38.0
3.2860275783446946,3.0,0.0,0.0,38.0
3.296027578344695,3.0,0.0,0.0,38.0
3.306027578344694,3.0,0.0,0.0,38.0
3.316027578344695,3.0,0.0,0.0,38.0
3.326027578344694,3.0,0.0,0.0,38.0
3.3360275783446944,3.0,0.0,0.0,38.0
3.3460275783446947,3.0,0.0,0.0,38.0
3.3560275783446945,3.0,0.0,0.0,38.0
3.3660275783446947,3.0,0.0,0.0,38.0
3.3760275783446945,3.0,0.0,0.0,38.0
3.3860275783446947,3.0,0.0,0.0,38.0
3.3960275783446945,3.0,0.0,0.0,38.0
3.4060275783446947,3.0,0.0,0.0,38.0
3.4160275783446945,3.0,0.0,0.0,38.0
3.4260275783446947,3.0,0.0,0.0,38.0
3.4360275783446945,3.0,0.0,0.0,38.0
3.4460275783446948,3.0,0.0,0.0,38.0
3.4560275783446945,3.0,0.0,0.0,38.0
3.4660275783446948,3.0,0.0,0.0,38.0
3.4760275783446946,3.0,0.0,0.0,38.0
3.486027578344695,3.0,0.0,0.0,38.0
3.4960275783446946,3.0,0.0,0.0,38.0
3.506027578344695,3.0,0.0,0.0,38.0
3.5160275783446946,3.0,0.0,0.0,38.0
3.526027578344695,3.0,0.0,0.0,38.0
3.5360275783446946,3.0,0.0,0.0,38.0
3.546027578344695,3.0,0.0,0.0,38.0
3.556027578344694,3.0,0.0,0.0,38.0
3.566027578344695,3.0,0.0,0.0,38.0
3.576027578344694,3.0,0.0,0.0,38.0
3.5860275783446944,3.0,0.0,0.0,38.0
3.5960275783446947,3.0,0.0,0.0,38.0
3.6060275783446953,3.0,0.0,0.0,38.0
3.616027578344695,3.0,0.0,0.0,38.0
3.626027578344696,3.0,0.0,0.0,38.0
3.636027578344695,3.0,0.0,0.0,38.0
3.646027578344696,3.0,0.0,0.0,38.0
3.656027578344695,3.0,0.0,0.0,38.0
3.666027578344696,3.0,0.0,0.0,38.0
3.676027578344695,3.0,0.0,0.0,38.0
3.686027578344696,3.0,0.0,0.0,38.0
3.696027578344695,3.0,0.0,0.0,38.0
3.706027578344695,3.0,0.0,0.0,38.0
3.716027578344695,3.0,0.0,0.0,38.0
3.726027578344695,3.0,0.0,0.0,38.0
3.736027578344695,3.0,0.0,0.0,38.0
3.746027578344695,3.0,0.0,0.0,38.0
3.756027578344695,3.0,0.0,0.0,38.0
3.766027578344695,3.0,0.0,0.0,38.0
3.776027578344695,3.0,0.0,0.0,38.0
3.786027578344695,3.0,0.0,0.0,38.0
3.796027578344695,3.0,0.0,0.0,38.0
3.806027578344695,3.0,0.0,0.0,38.0
3.816027578344695,3.0,0.0,0.0,38.0
3.826027578344695,3.0,0.0,0.0,38.0
3.8360275783446944,3.0,0.0,0.0,38.0
3.846027578344695,3.0,0.0,0.0,38.0
3.8560275783446953,3.0,0.0,0.0,38.0
3.866027578344695,3.0,0.0,0.0,38.0
3.876027578344696,3.0,0.0,0.0,38.0
3.886027578344695,3.0,0.0,0.0,38.0
3.896027578344696,3.0,0.0,0.0,38.0
3.906027578344695,3.0,0.0,0.0,38.0
3.916027578344696,3.0,0.0,0.0,38.0
3.926027578344695,3.0,0.0,0.0,38.0
3.936027578344696,3.0,0.0,0.0,38.0
3.946027578344695,3.0,0.0,0.0,38.0
3.956027578344695,3.0,0.0,0.0,38.0
3.966027578344695,3.0,0.0,0.0,38.0
3.976027578344695,3.0,0.0,0.0,38.0
3.986027578344695,3.0,0.0,0.0,38.0
3.996027578344695,3.0,0.0,0.0,38.0
4.006027578344694,3.0,0.0,0.0,38.0
4.016027578344695,3.0,0.0,0.0,38.0
4.026027578344695,3.0,0.0,0.0,38.0
4.036027578344695,3.0,0.0,0.0,38.0
4.046027578344694,3.0,0.0,0.0,38.0
4.056027578344695,3.0,0.0,0.0,38.0
4.066027578344695,3.0,0.0,0.0,38.0
4.076027578344695,3.0,0.0,0.0,38.0
4.086027578344694,3.0,0.0,0.0,38.0
4.096027578344694,3.0,0.0,0.0,38.0
4.106027578344695,3.0,0.0,0.0,38.0
4.116027578344695,3.0,0.0,0.0,38.0
4.126027578344695,3.0,0.0,0.0,38.0
4.136027578344694,3.0,0.0,0.0,38.0
4.146027578344695,3.0,0.0,0.0,38.0
4.156027578344695,3.0,0.0,0.0,38.0
4.166027578344695,3.0,0.0,0.0,38.0
4.176027578344694,3.0,0.0,0.0,38.0
4.186027578344695,3.0,0.0,0.0,38.0
4.196027578344695,3.0,0.0,0.0,38.0
4.206027578344695,3.0,0.0,0.0,38.0
4.216027578344694,3.0,0.0,0.0,38.0
4.226027578344695,3.0,0.0,0.0,38.0
4.236027578344695,3.0,0.0,0.0,38.0
4.246027578344695,3.0,0.0,0.0,38.0
4.256027578344694,3.0,0.0,0.0,38.0
4.266027578344695,3.0,0.0,0.0,38.0
4.276027578344695,3.0,0.0,0.0,38.0
4.286027578344695,3.0,0.0,0.0,38.0
4.296027578344694,3.0,0.0,0.0,38.0
4.306027578344695,3.0,0.0,0.0,38.0
4.316027578344695,3.0,0.0,0.0,38.0
4.326027578344695,3.0,0.0,0.0,38.0
4.336027578344694,3.0,0.0,0.0,38.0
4.346027578344695,3.0,0.0,0.0,38.0
4.356027578344695,3.0,0.0,0.0,38.0
4.366027578344695,3.0,0.0,0.0,38.0
4.376027578344695,3.0,0.0,0.0,38.0
4.386027578344694,3.0,0.0,0.0,38.0
4.396027578344695,3.0,0.0,0.0,38.0
4.406027578344695,3.0,0.0,0.0,38.0
4.416027578344695,3.0,0.0,0.0,38.0
4.426027578344694,3.0,0.0,0.0,38.0
4.436027578344695,3.0,0.0,0.0,38.0
4.446027578344695,3.0,0.0,0.0,38.0
4.456027578344695,3.0,0.0,0.0,38.0
4.466027578344694,3.0,0.0,0.0,38.0
4.476027578344695,3.0,0.0,0.0,38.0
4.486027578344695,3.0,0.0,0.0,38.0
4.496027578344695,3.0,0.0,0.0,38.0
4.506027578344694,3.0,0.0,0.0,38.0
4.516027578344695,3.0,0.0,0.0,38.0
4.526027578344695,3.0,0.0,0.0,38.0
4.536027578344695,3.0,0.0,0.0,38.0
4.546027578344694,3.0,0.0,0.0,38.0
4.556027578344695,3.0,0.0,0.0,38.0
4.566027578344695,3.0,0.0,0.0,38.0
4.576027578344695,3.0,0.0,0.0,38.0
4.586027578344694,3.0,0.0,0.0,38.0
4.596027578344695,3.0,0.0,0.0,38.0
4.606027578344695,3.0,0.0,0.0,38.0
4.616027578344695,3.0,0.0,0.0,38.0
4.626027578344695,3.0,0.0,0.0,38.0
4.636027578344694,3.0,0.0,0.0,38.0
4.646027578344695,3.0,0.0,0.0,38.0
4.656027578344695,3.0,0.0,0.0,38.0
4.666027578344695,3.0,0.0,0.0,38.0
4.676027578344694,3.0,0.0,0.0,38.0
4.686027578344695,3.0,0.0,0.0,38.0
4.696027578344695,3.0,0.0,0.0,38.0
4.706027578344695,3.0,0.0,0.0,38.0
4.716027578344694,3.0,0.0,0.0,38.0
4.726027578344695,3.0,0.0,0.0,38.0
4.736027578344695,3.0,0.0,0.0,38.0
4.746027578344695,3.0,0.0,0.0,38.0
4.756027578344694,3.0,0.0,0.0,38.0
4.766027578344695,3.0,0.0,0.0,38.0
4.776027578344695,3.0,0.0,0.0,38.0
4.786027578344695,3.0,0.0,0.0,38.0
4.796027578344694,3.0,0.0,0.0,38.0
4.806027578344695,3.0,0.0,0.0,38.0
4.816027578344695,3.0,0.0,0.0,38.0
4.826027578344695,3.0,0.0,0.0,38.0
4.836027578344694,3.0,0.0,0.0,38.0
4.846027578344695,3.0,0.0,0.0,38.0
4.856027578344695,3.0,0.0,0.0,38.0
4.866027578344695,3.0,0.0,0.0,38.0
4.876027578344695,3.0,0.0,0.0,38.0
4.886027578344694,3.0,0.0,0.0,38.0
4.896027578344695,3.0,0.0,0.0,38.0
4.906027578344695,3.0,0.0,0.0,38.0
4.916027578344695,3.0,0.0,0.0,38.0
4.926027578344694,3.0,0.0,0.0,38.0
4.936027578344695,3.0,0.0,0.0,38.0
4.946027578344695,3.0,0.0,0.0,38.0
4.956027578344695,3.0,0.0,0.0,38.0
4.966027578344694,3.0,0.0,0.0,38.0
4.976027578344695,3.0,0.0,0.0,38.0
4.986027578344695,3.0,0.0,0.0,38.0
4.996027578344695,3.0,0.0,0.0,38.0
5.006027578344694,3.0,0.0,0.0,38.0
5.016027578344695,3.0,0.0,0.0,38.0
5.026027578344695,3.0,0.0,0.0,38.0
5.036027578344695,3.0,0.0,0.0,38.0
5.046027578344694,3.0,0.0,0.0,38.0
5.056027578344695,3.0,0.0,0.0,38.0
5.066027578344695,3.0,0.0,0.0,38.0
5.076027578344695,3.0,0.0,0.0,38.0
5.086027578344694,3.0,0.0,0.0,38.0
5.096027578344695,3.0,0.0,0.0,38.0
5.106027578344695,3.0,0.0,0.0,38.0
5.116027578344695,3.0,0.0,0.0,38.0
5.126027578344695,3.0,0.0,0.0,38.0
5.136027578344694,3.0,0.0,0.0,38.0
5.146027578344695,3.0,0.0,0.0,38.0
5.156027578344695,3.0,0.0,0.0,38.0
5.166027578344695,3.0,0.0,0.0,38.0
5.176027578344694,3.0,0.0,0.0,38.0
5.186027578344695,3.0,0.0,0.0,38.0
5.196027578344695,3.0,0.0,0.0,38.0
5.206027578344695,3.0,0.0,0.0,38.0
5.216027578344694,3.0,0.0,0.0,38.0
5.226027578344695,3.0,0.0,0.0,38.0
5.236027578344695,3.0,0.0,0.0,38.0
5.246027578344695,3.0,0.0,0.0,38.0
5.256027578344694,3.0,0.0,0.0,38.0
5.266027578344695,3.0,0.0,0.0,38.0
5.276027578344695,3.0,0.0,0.0,38.0
5.286027578344695,3.0,0.0,0.0,38.0
5.296027578344694,3.0,0.0,0.0,38.0
5.306027578344695,3.0,0.0,0.0,38.0
5.316027578344695,3.0,0.0,0.0,38.0
5.326027578344695,3.0,0.0,0.0,38.0
5.336027578344694,3.0,0.0,0.0,38.0
5.346027578344695,3.0,0.0,0.0,38.0
5.356027578344695,3.0,0.0,0.0,38.0
5.366027578344695,3.0,0.0,0.0,38.0
5.376027578344695,3.0,0.0,0.0,38.0
5.386027578344694,3.0,0.0,0.0,38.0
5.396027578344695,3.0,0.0,0.0,38.0
5.406027578344695,3.0,0.0,0.0,38.0
5.416027578344695,3.0,0.0,0.0,38.0
5.426027578344694,3.0,0.0,0.0,38.0
5.436027578344695,3.0,0.0,0.0,38.0
5.446027578344695,3.0,0.0,0.0,38.0
5.456027578344695,3.0,0.0,0.0,38.0
5.466027578344694,3.0,0.0,0.0,38.0
5.476027578344695,3.0,0.0,0.0,38.0
5.486027578344695,3.0,0.0,0.0,38.0
5.496027578344695,3.0,0.0,0.0,38.0
5.506027578344694,3.0,0.0,0.0,38.0
5.516027578344695,3.0,0.0,0.0,38.0
5.526027578344695,3.0,0.0,0.0,38.0
5.536027578344695,3.0,0.0,0.0,38.0
5.546027578344694,3.0,0.0,0.0,38.0
5.556027578344695,3.0,0.0,0.0,38.0
5.566027578344695,3.0,0.0,0.0,38.0
5.576027578344695,3.0,0.0,0.0,38.0
5.586027578344694,3.0,0.0,0.0,38.0
5.596027578344695,3.0,0.0,0.0,38.0
5.606027578344695,3.0,0.0,0.0,38.0
5.616027578344695,3.0,0.0,0.0,38.0
5.626027578344695,3.0,0.0,0.0,38.0
5.636027578344694,3.0,0.0,0.0,38.0
5.646027578344695,3.0,0.0,0.0,38.0
5.656027578344695,3.0,0.0,0.0,38.0
