Complexity,Loss,Equation
6,0.023743799,"0.5814709 * u_x"
9,0.016096305,"0.6571115 * (u_x * u)"
11,0.013033093,"(u * u) * (u * u_x)"
12,0.00825557,"(u_x * -0.2872943) * (u * u)"
13,0.004846552,"((u_x * u) * -1.4861628) * 0.6571115"
14,0.0017172308,"(u_x * -0.20461282) * (3.8266597 + u_x)"
