Complexity,Loss,Equation
1,0.009354953,"1.7777316e-7"
3,0.0019003236,"-0.8169253 * u_x"
5,0.0012413488,"(-1.3231841 + u) * u_x"
7,0.0012064431,"(0.0048174406 - u_x) * (1.3239723 - u)"
