Complexity,Loss,Equation
5,0.016636692,"u_x * u_x"
7,0.001902996,"-0.83239347 * u_x"
12,0.0019029554,"(1.4707271 * u_x) * -0.54502046"
14,0.0017475276,"u_x * ((u_x * u_x) + -1.1370711)"
