Complexity,Loss,Equation
1,0.009354953,"-8.869218e-6"
3,0.0013874498,"x4 - x1"
5,0.0013789153,"(x4 - -0.0029206926) - x1"
9,0.0013787816,"(x4 - (x11 - (x11 - -0.002921346))) - x1"
11,0.0013744492,"((x4 - x1) - ((x11 + -0.29478735) - x11)) + -0.29185662"
13,0.001374441,"(((7.940364e-6 - x1) - ((-0.2949133 + x11) - x11)) + -0.29199967) + x4"
