Complexity,Loss,Equation
2,0.054533478,"u"
4,0.039796516,"0.17447512"
5,0.016636692,"u_x * u_x"
7,0.0019003315,"u_x * -0.81776416"
11,0.001241375,"(-1.3216491 + u) * u_x"
14,0.0012099049,"u_x * ((u * u) + -1.1224027)"
