Complexity,Loss,Equation
2,0.07376578,"sin(0.47104168)"
5,0.071892224,"(-0.15230706 * x0) + 0.53553456"
6,0.071646936,"sin(exp(sin(x0 + -2.7078695)))"
7,0.07151413,"(sin(inv(x0)) * -0.15230706) + 0.53553456"
8,0.07086455,"sin(exp(sin(sin(inv(x0 + -1.4309057)))))"
9,0.070255235,"sin(exp(sin(cos(-3.5477908 + sin(inv(x0))))))"
12,0.06753072,"1.1370611 * inv(exp(sin(cos(sin(exp(exp(x1)))) + x0)))"
16,0.06749353,"((1.0753624 + 0.025684036) * 1.0465528) * inv(exp(sin(x0 + cos(sin(exp(exp(x1)))))))"
