x0,x1,x2,x3,x4,x5,target,approx_target,loss
35.858720336008126,83.37366156893899,98.999989647012,99.0,37.47000795893977,75.5211032364904,0.01042406501988435,0.05002160299209565,0.0395975379722113
12.163728947605943,60.8304633953339,39.90876126160177,46.83826575407513,10.428309029694812,2.0,0.026542318776275383,0.029553789141402317,0.0030114703651269344
12.726504694540836,12.513102776765308,25.286821513571653,99.0,99.0,23.829442634163424,0.03248953637236279,0.02689059101392692,0.005598945358435872
48.79053491130548,66.66474871342898,6.275946759029289,98.99999593910466,38.427255607021344,53.388474815494625,0.038721911572544745,0.025563632602127528,0.013158278970417218
1.0,39.75503524120008,21.818392958675503,79.04603726363004,70.56083023750784,2.6943498073740524,0.010132323933298323,0.010901340914066452,0.000769016980768129
12.585840327111802,16.52334920074216,98.52794489470358,71.69425168412506,43.34199991018396,85.5982369113669,0.07962266619102969,0.08295160340713346,0.003328937216103778
32.12754740346034,62.913862949421286,67.67893221389649,58.43367206433706,58.35305911836841,67.65603069555968,0.047865032015420236,0.05789049907455011,0.01002546705912987
57.10534567861759,73.45223795185275,40.38385504173634,62.55628034092922,59.05517492181881,61.676983252830524,0.059808127653659664,0.05016949269022806,0.009638634963431605
27.34006946821937,67.0491445706186,45.32967387523779,85.32575250902332,46.00336410113663,6.343034311531964,0.04018351699178237,0.02352301242504577,0.016660504566736598
14.01332840743709,10.944146395058171,62.43092988160185,66.71059246790965,51.437230223360324,2.0,0.02238982849763995,0.03188215519599925,0.009492326698359296
70.87114681927693,59.77337792254035,53.365184961490115,66.31772750717631,54.847240089118905,58.006152031511675,0.06470122583211096,0.06140147098457104,0.003299754847539922
54.591193325926824,47.337339831809366,62.01574952037696,61.76315960056544,59.921540032199474,7.136712832155389,0.03510135740767431,0.04019607727575348,0.005094719868079169
81.45578962918232,37.8360722811556,31.213357808071358,41.50084655194614,41.0026907220794,93.72952211739236,0.1034782737308761,0.10642422169599398,0.002945947965117879
1.0138635053779954,68.64184377090642,49.78475893857898,47.924640433502084,19.41406125432789,2.0,0.0059102135838762235,0.018459884747546604,0.012549671163670381
11.923740844517901,86.06139322475278,7.732433892893191,88.874188234392,56.08679617689075,45.14544390481841,0.01010230838646418,0.016269518619703043,0.006167210233238863
7.104718801001219,21.193315830829345,1.070994777715984,32.650589016073184,22.593934988871894,38.22048231467756,0.01726179903390113,0.017271571780242488,9.772746341358413e-06
58.57891468690325,56.55262718834214,2.756613095035147,98.43496763415968,1.0,27.888739027318767,0.045907195024976116,0.04576276101212992,0.00014443401284619517
41.77586879822242,92.9088084922514,1.0781581031014382,86.45714411160266,71.05000892737294,77.53705881196367,0.007587797338946729,0.007397007761319669,0.00019078957762705927
66.89536102757407,60.74367651285855,1.0112658733190778,75.43477104714243,1.3568743205302907,2.0,0.007287671606498772,0.0072932643619965,5.59275549772819e-06
30.89532557648777,99.0,76.65380635781096,84.91177538503433,54.12894541633444,2.0,0.007098477198150712,0.01652790696289718,0.009429429764746469
40.17938873716057,60.18475590885085,2.9464367915108682,31.779139065985486,43.659089415358466,2.0,0.01597625464776477,0.014531062102788225,0.0014451925449765462
17.12175040264679,54.87516091142014,30.24283585288898,23.043906319670793,96.31887626544034,58.20543786740459,0.06109503496916868,0.054044834216866317,0.007050200752302366
52.35642893655239,82.24699378480845,1.545066960129409,60.367710157589535,93.18931393148169,63.65639734189993,0.014563120545733731,0.014246509266342659,0.0003166112793910724
98.99999677114633,53.173861664211096,15.349105469795937,60.258650098488445,16.96615024250694,53.79237079296656,0.06079736308436947,0.07016076021799432,0.00936339713362485
48.52523303189531,72.81192815126737,21.84753585120783,56.47301391153728,27.67761721964556,2.0,0.011286957226818647,0.02216157999358079,0.010874622766762144
1.0,78.08754579778766,74.35608050086158,62.10302818042788,43.25982529240691,79.68726609737028,0.01832241468772401,0.03561999648981435,0.01729758180209034
2.6606969929513165,44.44500122157058,1.0,91.47107342816925,38.579679262443236,54.42972994994698,0.0007725687648137518,0.0010278424855558314,0.0002552737207420796
41.448537246405884,61.38954679879771,5.0444404367112305,79.41493614312994,73.39348548150528,56.48083801203228,0.02098714578869678,0.023317119551847208,0.0023299737631504273
52.392301428257404,89.48077048892108,1.775226225536696,62.90007853712888,67.60904347186346,13.490346314730022,0.00954593601487547,0.010713329726839487,0.0011673937119640165
62.955655244574714,66.70470957820339,1.0223426997943645,19.508940492176016,92.5281592865989,17.47651454447751,0.008023703963449057,0.00804626385814617,2.2559894697113392e-05
1.0,58.64223850817613,81.91064861218696,86.632780721871,99.0,54.59680902454979,0.0036983266663003387,0.026174730799183133,0.022476404132882793
68.04498503262252,34.441416141520556,73.12206083088931,62.93031353000802,64.59064067722906,31.53525351657161,0.06072031593030409,0.07039767488657199,0.009677358956267902
11.806806903918268,49.02788999924395,55.148241606486565,87.4113183799985,37.265861189749074,49.64075477732955,0.018053477128691327,0.04110037863213197,0.023046901503440645
10.946169164384731,62.69839563663876,43.05884709233782,74.0158217706623,2.4923883599284182,38.340803889763585,0.06977566573439523,0.0697080917712405,6.757396315472397e-05
1.0,56.59038286630958,88.0534394719278,38.58631746979799,70.67669267971777,32.597389337513405,0.03100409515164655,0.03904127954418885,0.008037184392542304
70.37144271223825,99.0,18.88919332919995,42.718998470320635,95.93499126186705,27.06762685438971,0.030023973771069187,0.029861146340911093,0.00016282743015809398
59.97046319835518,45.54369665670945,61.69987207044301,38.1752501632963,56.684592940634616,69.7244276161417,0.09813795361184115,0.09585893698967882,0.0022790166221623304
83.00026626817487,33.618997713999946,20.848325999546805,65.84591458756546,96.13294980467111,55.79227611407832,0.049104300063328166,0.05442972852091047,0.0053254284575823055
42.945937559792995,71.8648792776266,81.16481696601616,89.63347479384522,60.518639971225305,42.360824054234804,0.031668284797693236,0.042893002095140666,0.01122471729744743
77.64457881699741,99.0,65.09415124879442,50.767095535708485,92.4680026425605,49.87756780159365,0.045938053519256124,0.046985004022437576,0.0010469505031814527
26.014813393752103,44.47813345315308,27.58456389488429,1.0,28.326945033364616,28.568500494034538,0.11221160060892552,0.11235433851925902,0.0001427379103335069
25.461415334142053,57.06166632549188,18.84202599202776,62.484221812380035,44.80675412109598,2.0,0.014476358818363323,0.01760134267357868,0.003124983855215358
54.64633688436567,59.63102709301449,34.83681027364617,55.68337520020609,28.980548538865282,2.0,0.011297923958780366,0.02856914274032376,0.017271218781543394
38.404094272602265,77.63232156432873,26.859898559879667,94.51921103325677,42.1918368699733,78.65271618258991,0.016130167261734822,0.03752882139014578,0.02139865412841096
11.140799023968652,64.21301478114563,38.75479833686719,99.0,30.11609068575582,43.39836062342107,0.02507537208597658,0.0314909260156365,0.006415553929659923
47.998516902309724,99.0,80.02521140506306,44.193535865862216,99.0,50.85910386845475,0.02054591538369035,0.04575849234691649,0.02521257696322614
82.79651485133098,90.70440483903855,54.055121421052974,47.33804446566511,99.0,29.552129673563932,0.03482899435592293,0.04255963436353918,0.007730640007616245
1.0,12.920063631627663,41.68836444939259,68.91396214797057,16.1637725646939,2.0,0.015530114226965193,0.026046727385084418,0.010516613158119225
21.77249940070784,57.59866565051032,43.626848753940024,41.407848346290315,41.8396423581805,11.10306678502776,0.05276557019073477,0.04018260179528353,0.012582968395451241
60.9519412353036,36.197764233254446,75.30196154250665,99.0,63.540462761129746,41.38770981014193,0.046199575257605104,0.05350534101178679,0.007305765754181688
28.027962878933288,58.20845652900668,49.45523515512702,58.54274231959234,95.14410538168072,32.62131563471704,0.010955029491504793,0.0396622577339433,0.028707228242438508
54.44174357008809,99.0,77.74998668678073,65.60232986584134,73.41526270990002,71.03649687603395,0.03314398473347832,0.047650791298747046,0.014506806565268725
67.96161049655855,60.19781372792167,24.42225174876471,92.78425288900124,82.36154074501982,74.90329534500444,0.02388117592235676,0.039354361981285564,0.015473186058928803
14.386426513876362,35.25420548032331,5.771363945908631,30.85529442487608,64.2011052739578,80.7657303502832,0.043864696056252823,0.045789827109652445,0.0019251310533996216
1.0,86.56182903170607,27.892144368974048,32.542257643809606,31.541643712384424,30.986202353555928,0.0196244485347979,0.02649162857617431,0.00686718004137641
43.4199892847588,40.89960030641506,20.650608385367214,68.29338807559994,99.0,31.12658254780731,0.03774822194241089,0.03636989957196304,0.0013783223704478542
27.239509773628527,47.390984627150765,41.54627015595236,60.08206875654072,82.58399547530388,2.0,0.005669776048480014,0.021082464722505447,0.015412688674025433
9.463382807154206,48.52434877608993,44.59201363752631,75.98707358333564,62.07293416147089,86.84561141242915,0.04045281436567647,0.04132613597693225,0.0008733216112557785
57.78666988515819,44.96807744322283,55.33763526089625,33.6929781970488,99.0,90.06078620787868,0.08281588721706631,0.09119376140385672,0.00837787418679041
76.55372887501144,52.18730362948677,30.324231851451493,99.0,89.74821659339398,66.70718373700474,0.0474614791860609,0.04123646069407378,0.0062250184919871165
15.48093571580745,59.37424660090341,24.256904862692906,56.39184407436243,14.720628673238183,2.0,0.019557199777302595,0.023099046228308124,0.0035418464510055293
46.51590000594019,5.5854761075644594,55.96209292226315,1.0000000080922955,22.49743122904878,72.37749949704164,1.4245696357264095,1.4245693104616273,3.2526478221939215e-07
1.0,73.0877153072203,69.410260344338,73.703926605354,22.455529601639313,2.0,0.0009111297520371377,0.015624869349414948,0.01471373959737781
48.19447850123577,51.52411959009915,32.37284036901388,99.0,99.0,2.0,0.013113513681968307,0.015334579655856388,0.002221065973888081
34.326614537777346,39.74707257296904,37.47416724398349,55.70744494862789,83.13535874931864,2.0,0.01808485241282656,0.024282420874745105,0.006197568461918546
1.0,69.50218259685234,27.127913992482277,14.924528304884545,99.0,35.36342027025438,0.017373471934782586,0.028766360189768338,0.011392888254985752
62.54487851848381,67.5977723804972,1.033577341600863,33.11521630215426,99.0,41.553652886433184,0.009237858239982048,0.009292439074487981,5.458083450593336e-05
60.065108846041724,73.2885085681298,2.755758806008697,88.06418527620569,46.72024332411428,59.33806958606979,0.019623699185596834,0.02042932184497173,0.0008056226593748939
47.96523584800584,54.66200054788786,30.070748311404706,74.72601956652169,38.52122204869557,86.33701052616878,0.03856796020745535,0.0567213428067065,0.01815338259925115
45.29529472565845,30.947626273137118,1.0,87.4559740712249,59.11623470209618,96.76283164402399,0.0016786192385857587,0.0024872987822629287,0.00080867954367717
19.875650274892582,83.05558584370439,75.56144084473725,87.46853119803585,87.6567081386558,2.0,0.006827956478572399,0.014333018877199911,0.007505062398627512
2.96638836285751,56.82411124247893,44.292811829026455,80.1579236457022,23.824928977071725,30.63141886852947,0.02933757157301257,0.03102011345393258,0.0016825418809200098
66.27273690530612,96.74988300385509,24.376065847423618,75.05524046538933,15.932727263983557,72.51386862793119,0.05023017599795509,0.05207276526582265,0.0018425892678675601
56.13763885823474,71.67902286647313,9.194765612167542,54.267816206819084,69.57256747515298,23.291944286517225,0.025480635851516255,0.027251426455185353,0.0017707906036690986
74.18544542618075,69.02181802591365,1.3314059483914535,94.0589611692789,43.19161825405723,2.049805980328506,0.006757822320024966,0.006155718651054993,0.0006021036689699728
51.70207849278536,30.70332100446551,6.364836917092688,87.42233575237952,29.24608647643339,90.92694723576776,0.04484467728579765,0.04465562484001557,0.00018905244578207997
35.58729767773957,23.069200903483384,51.22525691793337,44.977254135277526,72.04472987895409,23.836060532228988,0.06999280389008081,0.07178344550914957,0.001790641619068764
1.0,57.23723772503457,2.3728012997182546,40.759723823924105,53.0147300865652,63.949347851008625,0.012699542097046414,0.013051219618166137,0.00035167752111972365
9.799355724753472,15.45749564510722,98.46054842687302,27.288678215807508,61.32236886447173,7.934772752784632,0.0821203444450413,0.08284641903582031,0.0007260745907790161
79.31047223898712,47.460640714175256,11.447856628980933,99.0,57.611330142688324,2.0,0.007887609781622885,0.01537319982447181,0.007485590042848926
26.42164333284795,29.333668327513127,35.0163630635317,65.23504412689246,58.875974409828515,37.65985283541076,0.05481000400307572,0.05156270712970006,0.00324729687337566
