,Unnamed: 0,currentTime,Agp_Pos_Sp_FL,Agp_Pos_Sp_FR,Agp_Pos_Sp_RL,Agp_Pos_Sp_RR,Disc_T_Est_FL,Disc_T_Est_FR,Disc_T_Est_RL,Disc_T_Est_RR,Motor_current_FL,Wheel_Decl_FL,Motor_current_FR,Wheel_Decl_FR,Motor_current_RL,Wheel_Decl_RL,Motor_current_RR,Wheel_Decl_RR,Vehicle_speed,Gyro_Rate_Pitch,IMU_Gyro_Rate_Roll,IMU_Gyro_Rate_Yaw,RealizedClampingForce_FL,RealizedClampingForce_FR,RealizedClampingForce_RL,RealizedClampingForce_RR,Piston_position_FL,Piston_position_FR,Piston_position_RL,Piston_position_RR,CF_FL,CF_FR,CF_RL,CF_RR,ESTIMATED_PRESSURE_FL,ESTIMATED_PRESSURE_FR,ESTIMATED_PRESSURE_RL,ESTIMATED_PRESSURE_RR,LATERAL_ACCELERATION,LONGITUDINAL_ACCELERATION,Wheel_Speed_FL,Wheel_Speed_FR,Wheel_Speed_RL,Wheel_Speed_RR,Yaw_rate,Ambiant_Temperature,Init_Disc_CF_FL,POS_MEASUREREV,TMC_filtered,Vitesse_Vehicule_Roues,Pressure_Speed_FL,Position_previous_FL,POS_MEASUREREV_square,POS_MEASUREREV_cube,Estimated_CF_FL,Estimated_CF_previous_FL,Pressure_Speed_previous_FL,CF_previous_FL,Deceleration_g,PosDiff,PreDiff,DecDiff,Lookup_Table,Temp_amb_C,Initial_temp_FL,RPM,Distance_Roues_instant,Distance_Roues,Brake_apply,Brake_release,Time_since_brake_apply,Miles_since_brake_apply,Time_since_brake_release,Miles_since_brake_release,BrakingTime_2,BrakingMiles_2,TimeSinceLastBrake_2,MilesSinceLastBrake_2,Change_Position,Change_pressure,BrakingForce_2,BrakingForce_ma_2,Start_braking_time,End_braking_time,BrakeStartSpeed,LastBrakStartSpeed,LastBrakEndtSpeed,LastDeceleration,conv_heat_trans_coef,temp_change_conv_FL,disc_heating_BTM_FL,temp_change_instant_BTM_1_FL,Pressure_Speed_time_FL
0,0,-0.0001037228271343,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32807.0,32768.0,32827.0,32768.0,32969.0,32768.0,32768.0,32768.0,0.0,0.2133896979501724,0.5366103020498275,0.3535587918006897,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,1.7400000259280204,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0098962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32848.0,32768.0,32827.0,32768.0,32990.0,32768.0,32768.0,32768.0,0.0,0.0932262829195238,0.1550978224229525,0.3432262829195238,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,1.9619999453425407,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,8.7,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.7824115865893e-21,5.7824115865893e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999901,5.7824115865893e-21,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,2.1034861239334037e-13,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
2,2,0.0198962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32889.0,32768.0,32848.0,32768.0,32909.0,32768.0,32747.0,32768.0,0.0,-0.0315336675750029,0.2022693406000233,0.25,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,4.35,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.782411586589357e-21,1.1564823173178658e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,1.1564823173178658e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
3,3,0.0298962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32869.0,32768.0,32889.0,32768.0,32990.0,32768.0,32768.0,32768.0,0.0,0.2042656833440859,0.222867158327957,0.1546503687459677,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-7.847999781370163,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,4.35,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.7824115865893566e-21,1.7347234759768014e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299999999999999,1.7347234759768014e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
4,4,0.0398962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32827.0,32768.0,32827.0,32768.0,32969.0,32768.0,32747.0,32768.0,0.0,0.4132450372402589,0.1816225186201294,0.1632450372402589,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,1.7400000259280204,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.7824115865893566e-21,2.3129646346357372e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999,2.3129646346357372e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
5,5,0.0498962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32889.0,32768.0,32848.0,32768.0,32990.0,32768.0,32788.0,32768.0,0.0,0.1950439030140736,0.1681304878767592,0.2318695121232408,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-1.9619999453425407,17.65799969434738,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,3.4800000518560408,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.782411586589358e-21,2.891205793294673e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,2.891205793294673e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
6,6,0.0598962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32807.0,32768.0,32848.0,32768.0,32948.0,32768.0,32768.0,32768.0,0.0,0.0181474673016683,0.2137050653966633,0.1544424019050049,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,1.9619999453425407,17.65799969434738,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,4.35,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.782411586589358e-21,3.469446951953609e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599999999999999,3.469446951953609e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
7,7,0.0698962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32868.0,32768.0,32848.0,32768.0,32929.0,32768.0,32768.0,32768.0,0.0,0.1906507869784442,0.3453253934892221,0.4177513116307404,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-1.9619999453425407,11.772000044584274,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,1.7400000259280204,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.782411586589358e-21,4.0476881106125447e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,4.0476881106125447e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
8,8,0.0798962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32868.0,32768.0,32827.0,32768.0,32948.0,32768.0,32747.0,32768.0,0.0,0.3639193720966021,0.2721612558067957,0.2164837674203872,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-7.847999781370163,14.714999496936798,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,10.440000414848328,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.7824115865893536e-21,4.62592926927148e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999989,4.62592926927148e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
9,9,0.0898962771728656,2.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,32868.0,32768.0,32827.0,32768.0,32969.0,32768.0,32788.0,32768.0,0.0,0.5586837891389055,0.0413162108610945,-0.0634735156555621,0.0,0.0,0.0,0.0,-0.3489999999999993,-0.3489999999999993,-0.3509999999999993,-0.3499999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,7.847999781370163,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,2.0816681711721685e-15,0.0,25.0,38.0,0.0,0.0,2.0816681711721685e-15,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,5.7824115865893536e-21,5.204170427930415e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999989,5.204170427930415e-20,0.0,0.0,0.0,0.0,0.0,0.0098962771728656,0.0,0.0,2.0816681711721685e-15,0.0,5.600000000000002,89.99958099961134,0.0,89.99958099961134,0.0
