,Unnamed: 0,currentTime,Agp_Pos_Sp_FL,Agp_Pos_Sp_FR,Agp_Pos_Sp_RL,Agp_Pos_Sp_RR,Disc_T_Est_FL,Disc_T_Est_FR,Disc_T_Est_RL,Disc_T_Est_RR,Motor_current_FL,Wheel_Decl_FL,Motor_current_FR,Wheel_Decl_FR,Motor_current_RL,Wheel_Decl_RL,Motor_current_RR,Wheel_Decl_RR,Vehicle_speed,Gyro_Rate_Pitch,IMU_Gyro_Rate_Roll,IMU_Gyro_Rate_Yaw,RealizedClampingForce_FL,RealizedClampingForce_FR,RealizedClampingForce_RL,RealizedClampingForce_RR,Piston_position_FL,Piston_position_FR,Piston_position_RL,Piston_position_RR,CF_FL,CF_FR,CF_RL,CF_RR,ESTIMATED_PRESSURE_FL,ESTIMATED_PRESSURE_FR,ESTIMATED_PRESSURE_RL,ESTIMATED_PRESSURE_RR,LATERAL_ACCELERATION,LONGITUDINAL_ACCELERATION,Wheel_Speed_FL,Wheel_Speed_FR,Wheel_Speed_RL,Wheel_Speed_RR,Yaw_rate,Ambiant_Temperature,Init_Disc_CF_FL,POS_MEASUREREV,TMC_filtered,Vitesse_Vehicule_Roues,Pressure_Speed_FL,Position_previous_FL,POS_MEASUREREV_square,POS_MEASUREREV_cube,Estimated_CF_FL,Estimated_CF_previous_FL,Pressure_Speed_previous_FL,CF_previous_FL,Deceleration_g,PosDiff,PreDiff,DecDiff,Lookup_Table,Temp_amb_C,Initial_temp_FL,RPM,Distance_Roues_instant,Distance_Roues,Brake_apply,Brake_release,Time_since_brake_apply,Miles_since_brake_apply,Time_since_brake_release,Miles_since_brake_release,BrakingTime_2,BrakingMiles_2,TimeSinceLastBrake_2,MilesSinceLastBrake_2,Change_Position,Change_pressure,BrakingForce_2,BrakingForce_ma_2,Start_braking_time,End_braking_time,BrakeStartSpeed,LastBrakStartSpeed,LastBrakEndtSpeed,LastDeceleration,conv_heat_trans_coef,temp_change_conv_FL,disc_heating_BTM_FL,temp_change_instant_BTM_1_FL,Pressure_Speed_time_FL
0,0,-3.894809560733847e-05,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32847.0,27941.0,32807.0,28197.0,32948.0,28357.0,32788.0,27800.0,13.281026912713656,-0.2420222687331099,0.2425789870608593,0.5601113436655498,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,7.847999781370163,209.93399620056152,48.459999084472656,48.345001220703125,50.52999877929688,51.540000915527344,6.089999896287917,25.0,38.0,0.0,0.0,48.459999084472656,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-22.500228881836076,0.0,0.0,0.0,2.0,25.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0099610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32827.0,27938.0,32827.0,28224.0,32929.0,28353.0,32788.0,27824.0,13.29504925700456,-0.5918022659231186,-0.0627033988846777,0.386373583798051,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,215.8200025558472,48.685001373291016,48.380001068115234,50.73500061035156,51.16999816894531,10.440000414848328,25.0,38.0,0.0,0.0,48.685001373291016,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,15.000152587890625,0.0,0.0,37.500381469726705,2.0,25.0,64.0,0.0,0.00013492361174689314,0.00013492361174689314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999938,0.00013492361174689314,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,4864.947954251989,54.90157346226101,63.997535379155174,0.0,63.997535379155174,0.0
2,2,0.0199610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32847.0,27978.0,32827.0,28222.0,32990.0,28237.0,32809.0,27962.0,13.30620481538477,-0.1358164307315706,-0.4499404154065837,-0.0356376769513219,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,14.714999496936798,154.01699542999268,48.53499984741211,48.55500030517578,51.45000076293945,50.8849983215332,6.089999896287917,25.0,38.0,0.0,0.0,48.53499984741211,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-30.500030517578118,0.0,0.0,-45.50018310546874,2.0,25.0,64.0,0.0,0.0001350277794731988,0.00026995139122009196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999938,0.00026995139122009196,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,54.7695876547527,63.997541304025766,0.0,63.997541304025766,0.0
3,3,0.0299610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32809.0,27962.0,32827.0,28204.0,33051.0,28145.0,32788.0,28071.0,13.318155433269048,-0.2612412384464263,0.1759719630285642,0.1957377338249968,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,24.52500015497208,148.131000995636,48.84000015258789,48.7400016784668,51.67499923706055,50.61000061035156,-1.7400000259280204,25.0,38.0,0.0,0.0,48.84000015258789,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,8.000183105468752,0.0,0.0,38.50021362304687,2.0,25.0,64.0,0.0,0.00013524305555555558,0.0004051944467756475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999994,0.0004051944467756475,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.037862386023576,63.99752926111773,0.0,63.99752926111773,0.0
4,4,0.0399610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32827.0,27986.0,32827.0,28193.0,32948.0,28140.0,32788.0,28070.0,13.336810387113674,-0.1730238693591896,-0.969761306408104,0.3346507537605403,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,17.65799969434738,160.8839988708496,48.7599983215332,48.81499862670898,51.34000015258789,50.75,4.35,25.0,38.0,0.0,0.0,48.7599983215332,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-9.00001525878835,0.0,0.0,-17.000198364257102,2.0,25.0,64.0,0.0,0.0001355555534362793,0.0005407500002119268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999994,0.0005407500002119268,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,54.96752945290566,63.99753241837725,0.0,63.99753241837725,0.0
5,5,0.0499610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32827.0,28002.0,32807.0,28210.0,32948.0,28184.0,32768.0,28064.0,13.357700537518747,-0.4924077401429295,-2.3556261229823874,0.3928009675178662,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-7.847999781370163,219.74399089813232,48.84999847412109,48.72999954223633,51.04499816894531,51.18999862670898,6.089999896287917,25.0,38.0,0.0,0.0,48.84999847412109,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,0.9998321533196024,0.0,0.0,9.999847412107952,2.0,25.0,64.0,0.0,0.00013556943999396432,0.0006763194402058911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999994,0.0006763194402058911,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.04665054336819,63.997528866615596,0.0,63.997528866615596,0.0
6,6,0.0599610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32847.0,28027.0,32827.0,28221.0,32948.0,28232.0,32768.0,28065.0,13.375349719090424,-0.4642563945968538,-1.6068203405653927,0.6572308162094385,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,1.9619999453425407,215.8200025558472,48.84000015258789,48.75,50.92499923706055,51.44499969482422,6.9600001037120816,25.0,38.0,0.0,0.0,48.84000015258789,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,3.4999847412109366,0.0,0.0,2.500152587891334,2.0,25.0,64.0,0.0,0.00013568055364820684,0.000811999993854098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059999999999999935,0.000811999993854098,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.037862386023576,63.99752926111773,0.0,63.99752926111773,0.0
7,7,0.0699610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32827.0,28063.0,32786.0,28236.0,32948.0,28244.0,32768.0,28159.0,13.39048345583219,-0.021365104592754,-1.5357269790814492,0.6571365104592755,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,17.65799969434738,176.57999992370603,48.80500030517578,48.80500030517578,51.09000015258789,51.34999847412109,12.179999792575837,25.0,38.0,0.0,0.0,48.80500030517578,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-41.500091552734396,0.0,0.0,-45.000076293945334,2.0,25.0,64.0,0.0,0.00013561805619133845,0.0009476180500454364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999994,0.0009476180500454364,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.00709568732616,63.997530642240996,0.0,63.997530642240996,0.0
8,8,0.0799610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32848.0,28019.0,32768.0,28228.0,32948.0,28249.0,32788.0,28286.0,13.407454799132298,-0.0344924790614215,-1.972462395307108,-0.0259398324913725,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-14.714999496936798,163.82700204849243,49.220001220703125,48.93999862670898,51.255001068115234,50.83000183105469,11.30999958515167,25.0,38.0,0.0,0.0,49.220001220703125,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,2.0000457763671857,0.0,0.0,43.500137329101584,2.0,25.0,64.0,0.0,0.00013614583545260952,0.001083763885498046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999993,0.001083763885498046,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.37159191827627,63.99751427993536,0.0,63.99751427993536,0.0
9,9,0.0899610519043926,2.0,2.0,2.0,2.0,64.0,63.0,63.0,63.0,32827.0,28020.0,32827.0,28214.0,32969.0,28320.0,32768.0,28357.0,13.429113686805737,-0.2628195120546022,-1.5392331710689544,-0.15,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2479999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,10.790999978780746,196.2000012397766,49.20000076293945,49.07500076293945,50.98500061035156,50.77999877929688,-2.610000103712082,25.0,38.0,0.0,0.0,49.20000076293945,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-9.499740600585943,0.0,0.0,-11.499786376953129,2.0,25.0,64.0,0.0,0.00013669444719950372,0.0012204583326975496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999994,0.0012204583326975496,0.0,0.0,0.0,0.0,0.0,0.0099610519043926,0.0,0.0,48.459999084472656,0.0,55.35404102025196,63.997515067798375,0.0,63.997515067798375,0.0
