,currentTime,Lookup_Table,POS_MEASUREREV,TMC_filtered,CF_RL
100,10.656027578344696,3238.0,1.3983600000000076,1200.0,3864.0
101,10.666027578344696,3282.0,1.4092000000000076,1200.0,3864.0
102,10.676027578344694,3310.0,1.4092000000000076,1200.0,3864.0
103,10.686027578344694,3343.0,1.4200400000000075,1200.0,4019.0
104,10.696027578344696,3348.0,1.4308800000000077,1300.0,4019.0
105,10.706027578344695,3398.0,1.4417200000000077,1300.0,4019.0
106,10.716027578344695,3447.0,1.4525600000000076,1300.0,4019.0
107,10.726027578344697,3458.0,1.4525600000000076,1300.0,4174.0
108,10.736027578344697,3475.0,1.4634000000000076,1300.0,4019.0
109,10.746027578344696,3530.0,1.4742400000000064,1300.0,4019.0
110,10.756027578344694,3574.0,1.4850800000000064,1300.0,4019.0
111,10.766027578344694,3574.0,1.4850800000000064,1400.0,4019.0
112,10.776027578344694,3574.0,1.4850800000000064,1400.0,4329.0
113,10.786027578344695,3596.0,1.5067600000000063,1400.0,4019.0
114,10.796027578344695,3662.0,1.5176000000000065,1400.0,3398.0
115,10.806027578344697,3695.0,1.5176000000000065,1400.0,4174.0
116,10.816027578344697,3717.0,1.5284400000000065,1400.0,4329.0
117,10.826027578344696,3756.0,1.5501200000000064,1400.0,4329.0
118,10.836027578344694,3800.0,1.5501200000000064,1400.0,4329.0
119,10.846027578344694,3800.0,1.5501200000000064,1400.0,4329.0
120,10.856027578344694,3800.0,1.5501200000000064,1400.0,4329.0
121,10.866027578344696,3805.0,1.5609600000000066,1400.0,4174.0
122,10.876027578344695,3860.0,1.5718000000000063,1400.0,4329.0
123,10.886027578344695,3904.0,1.5826400000000065,1500.0,4329.0
124,10.896027578344697,3915.0,1.5826400000000065,1500.0,4485.0
125,10.906027578344696,3915.0,1.5826400000000065,1500.0,4329.0
126,10.916027578344696,3926.0,1.5934800000000064,1500.0,4329.0
127,10.926027578344694,3976.0,1.6043200000000075,1500.0,4329.0
128,10.936027578344694,4009.0,1.6151600000000077,1500.0,4795.0
129,10.946027578344696,4025.0,1.6151600000000077,1500.0,4485.0
130,10.956027578344695,4031.0,1.6151600000000077,1500.0,4485.0
131,10.966027578344695,4031.0,1.6151600000000077,1500.0,4485.0
132,10.976027578344697,4031.0,1.6151600000000077,1500.0,4329.0
133,10.986027578344697,4036.0,1.6368400000000074,1500.0,4485.0
134,10.996027578344696,4102.0,1.6476800000000074,1500.0,4640.0
135,11.006027578344694,4152.0,1.6585200000000075,1600.0,4485.0
136,11.016027578344694,4207.0,1.6693600000000075,1600.0,4485.0
137,11.026027578344694,4235.0,1.6802000000000077,1600.0,4485.0
138,11.036027578344695,4257.0,1.6802000000000077,1600.0,4640.0
139,11.046027578344695,4257.0,1.6802000000000077,1600.0,4640.0
140,11.056027578344697,4257.0,1.6802000000000077,1600.0,4640.0
141,11.066027578344697,4257.0,1.6802000000000077,1600.0,4485.0
142,11.076027578344696,4257.0,1.6910400000000074,1600.0,4640.0
143,11.086027578344694,4284.0,1.7127200000000076,1600.0,4640.0
144,11.096027578344694,4372.0,1.7344000000000075,1600.0,4640.0
145,11.106027578344694,4433.0,1.7344000000000075,1700.0,4640.0
146,11.116027578344696,4471.0,1.7452400000000077,1700.0,4640.0
147,11.126027578344695,4493.0,1.7452400000000077,1700.0,4640.0
148,11.136027578344695,4493.0,1.7452400000000077,1700.0,4795.0
149,11.146027578344697,4499.0,1.7560800000000076,1700.0,4795.0
150,11.156027578344696,4532.0,1.7669200000000076,1700.0,4640.0
151,11.166027578344696,4570.0,1.7777600000000076,1700.0,4795.0
152,11.176027578344694,4603.0,1.7777600000000076,1700.0,4951.0
153,11.186027578344694,4603.0,1.7777600000000076,1800.0,4795.0
154,11.196027578344696,4603.0,1.7777600000000076,1800.0,4795.0
155,11.206027578344695,4614.0,1.7994400000000077,1800.0,4951.0
156,11.216027578344695,4681.0,1.810280000000008,1800.0,4795.0
157,11.226027578344697,4730.0,1.821120000000008,1800.0,4951.0
158,11.236027578344697,4763.0,1.8319600000000065,1800.0,4951.0
159,11.246027578344696,4785.0,1.8319600000000065,1800.0,4951.0
160,11.256027578344694,4785.0,1.8319600000000065,1800.0,5106.0
161,11.266027578344694,4785.0,1.8319600000000065,1800.0,5106.0
162,11.276027578344694,4785.0,1.8319600000000065,1800.0,5106.0
163,11.286027578344695,4791.0,1.8428000000000064,1800.0,4951.0
164,11.296027578344695,4818.0,1.8536400000000064,1800.0,5106.0
165,11.306027578344697,4884.0,1.8644800000000064,1800.0,4951.0
166,11.316027578344697,4906.0,1.8753200000000063,1900.0,5261.0
167,11.326027578344696,4956.0,1.8861600000000065,1900.0,5261.0
168,11.336027578344694,4961.0,1.8861600000000065,1900.0,5261.0
169,11.346027578344694,4983.0,1.8970000000000065,1900.0,5106.0
170,11.356027578344694,5012.0,1.8970000000000065,1900.0,5261.0
171,11.366027578344696,5012.0,1.8970000000000065,1900.0,5106.0
172,11.376027578344695,5006.0,1.8970000000000065,1900.0,5261.0
173,11.386027578344695,5012.0,1.8970000000000065,1900.0,5416.0
174,11.396027578344697,5006.0,1.8970000000000065,1900.0,5416.0
175,11.406027578344696,5006.0,1.8970000000000065,1900.0,5416.0
176,11.416027578344696,5012.0,1.8970000000000065,1900.0,5261.0
177,11.426027578344694,5018.0,1.8970000000000065,1900.0,5416.0
178,11.436027578344694,5036.0,1.9186800000000064,1900.0,5261.0
179,11.446027578344696,5115.0,1.9403600000000076,1900.0,5416.0
180,11.456027578344695,5170.0,1.9512000000000076,2000.0,5261.0
181,11.466027578344695,5212.0,1.9512000000000076,2000.0,5416.0
182,11.476027578344697,5230.0,1.9620400000000076,2000.0,5261.0
183,11.486027578344697,5273.0,1.9620400000000076,2000.0,5416.0
184,11.496027578344696,5273.0,1.9620400000000076,2000.0,5416.0
185,11.506027578344694,5273.0,1.9620400000000076,2000.0,5416.0
186,11.516027578344694,5273.0,1.9620400000000076,2000.0,5416.0
187,11.526027578344694,5273.0,1.9728800000000075,2000.0,5416.0
188,11.536027578344695,5291.0,1.9837200000000077,2000.0,5572.0
189,11.546027578344695,5358.0,2.0054000000000074,2000.0,5416.0
190,11.556027578344697,5419.0,2.016240000000008,2000.0,5416.0
191,11.566027578344697,5461.0,2.016240000000008,2100.0,5261.0
192,11.576027578344696,5461.0,2.016240000000008,2100.0,5572.0
193,11.586027578344694,5461.0,2.016240000000008,2100.0,5416.0
194,11.596027578344694,5461.0,2.016240000000008,2100.0,5572.0
195,11.606027578344694,5467.0,2.0270800000000078,2100.0,5416.0
196,11.616027578344696,5528.0,2.048760000000008,2100.0,5572.0
197,11.626027578344695,5576.0,2.048760000000008,2100.0,5416.0
198,11.636027578344695,5588.0,2.048760000000008,2100.0,5416.0
199,11.646027578344697,5588.0,2.048760000000008,2100.0,5572.0
200,11.656027578344696,5601.0,2.059600000000008,2100.0,5572.0
201,11.666027578344696,5655.0,2.070440000000008,2100.0,5572.0
202,11.676027578344694,5685.0,2.081280000000008,2200.0,5572.0
203,11.686027578344694,5728.0,2.0921200000000075,2200.0,5727.0
204,11.696027578344696,5770.0,2.0921200000000075,2200.0,5572.0
205,11.706027578344695,5770.0,2.0921200000000075,2200.0,5572.0
206,11.716027578344695,5770.0,2.0921200000000075,2200.0,5727.0
207,11.726027578344697,5770.0,2.0921200000000075,2200.0,5727.0
208,11.736027578344697,5770.0,2.0921200000000075,2200.0,5727.0
209,11.746027578344696,5783.0,2.1138000000000075,2200.0,5727.0
210,11.756027578344694,5855.0,2.135480000000008,2200.0,5727.0
211,11.766027578344694,5922.0,2.146320000000008,2200.0,5882.0
212,11.776027578344694,5965.0,2.146320000000008,2300.0,5882.0
213,11.786027578344695,5965.0,2.146320000000008,2300.0,5727.0
214,11.796027578344695,5983.0,2.157160000000008,2300.0,5882.0
215,11.806027578344697,6025.0,2.157160000000008,2300.0,5882.0
216,11.816027578344697,6025.0,2.157160000000008,2300.0,5882.0
217,11.826027578344696,6025.0,2.157160000000008,2300.0,5882.0
218,11.836027578344694,6025.0,2.1680000000000064,2300.0,5882.0
219,11.846027578344694,6037.0,2.1896800000000063,2300.0,6037.0
220,11.856027578344694,6128.0,2.2113600000000067,2300.0,5882.0
221,11.866027578344696,6219.0,2.2330400000000066,2400.0,6037.0
222,11.876027578344695,6286.0,2.2330400000000066,2400.0,6037.0
223,11.886027578344695,6298.0,2.2438800000000065,2400.0,6193.0
224,11.896027578344697,6353.0,2.2547200000000065,2400.0,6193.0
225,11.906027578344696,6395.0,2.2655600000000065,2400.0,6193.0
226,11.916027578344696,6413.0,2.2655600000000065,2500.0,6193.0
227,11.926027578344694,6420.0,2.2764000000000064,2500.0,6348.0
228,11.936027578344694,6462.0,2.2980800000000072,2500.0,6348.0
229,11.946027578344696,6535.0,2.308920000000008,2500.0,6193.0
230,11.956027578344695,6589.0,2.319760000000008,2500.0,6037.0
231,11.966027578344695,6638.0,2.330600000000008,2500.0,6193.0
232,11.976027578344697,6662.0,2.330600000000008,2600.0,6193.0
233,11.986027578344697,6662.0,2.330600000000008,2600.0,6193.0
234,11.996027578344696,6662.0,2.3414400000000075,2600.0,6348.0
235,12.006027578344694,6705.0,2.3631200000000074,2600.0,6348.0
236,12.016027578344694,6790.0,2.3739600000000074,2600.0,6503.0
237,12.026027578344696,6838.0,2.3956400000000078,2600.0,6503.0
238,12.036027578344695,6899.0,2.3956400000000078,2600.0,6503.0
239,12.046027578344695,6929.0,2.3956400000000078,2700.0,6503.0
240,12.056027578344697,6929.0,2.406480000000008,2700.0,6348.0
241,12.066027578344697,6953.0,2.417320000000008,2700.0,6503.0
242,12.076027578344696,7008.0,2.428160000000008,2700.0,6503.0
243,12.086027578344694,7057.0,2.439000000000008,2700.0,6348.0
244,12.096027578344694,7075.0,2.449840000000008,2700.0,6503.0
245,12.106027578344694,7117.0,2.449840000000008,2700.0,6503.0
246,12.116027578344696,7117.0,2.449840000000008,2700.0,6503.0
247,12.126027578344695,7129.0,2.4606800000000075,2700.0,6503.0
248,12.136027578344695,7184.0,2.4715200000000075,2700.0,6659.0
249,12.146027578344697,7190.0,2.4823600000000074,2800.0,6659.0
250,12.156027578344696,7233.0,2.4932000000000074,2800.0,6659.0
251,12.166027578344696,7275.0,2.4932000000000074,2800.0,6659.0
252,12.176027578344694,7305.0,2.4932000000000074,2800.0,6659.0
253,12.186027578344694,7305.0,2.4932000000000074,2800.0,6814.0
254,12.196027578344696,7305.0,2.4932000000000074,2800.0,6814.0
255,12.206027578344695,7305.0,2.504040000000008,2800.0,6659.0
256,12.216027578344695,7311.0,2.514880000000008,2800.0,6814.0
257,12.226027578344697,7378.0,2.5365600000000064,2800.0,6969.0
258,12.236027578344697,7445.0,2.5474000000000063,2800.0,6814.0
259,12.246027578344696,7512.0,2.5582400000000063,2900.0,7124.0
260,12.256027578344694,7554.0,2.5582400000000063,2900.0,6969.0
261,12.266027578344694,7554.0,2.5582400000000063,2900.0,6969.0
262,12.276027578344696,7554.0,2.5799200000000067,2900.0,6969.0
263,12.286027578344695,7603.0,2.5907600000000066,2900.0,6969.0
264,12.296027578344695,7675.0,2.6016000000000066,2900.0,7124.0
265,12.306027578344697,7681.0,2.6124400000000065,3000.0,7124.0
266,12.316027578344697,7724.0,2.6232800000000074,3000.0,7124.0
267,12.326027578344696,7791.0,2.634120000000008,3000.0,6969.0
268,12.336027578344694,7809.0,2.634120000000008,3000.0,7124.0
269,12.346027578344694,7809.0,2.634120000000008,3000.0,7124.0
270,12.356027578344694,7809.0,2.634120000000008,3000.0,7280.0
271,12.366027578344696,7809.0,2.634120000000008,3000.0,7124.0
272,12.376027578344695,7827.0,2.6666400000000072,3000.0,7124.0
273,12.386027578344695,7936.0,2.688320000000008,3000.0,7124.0
274,12.396027578344697,8027.0,2.699160000000008,3100.0,7124.0
275,12.406027578344696,8088.0,2.7208400000000066,3100.0,7435.0
276,12.416027578344696,8136.0,2.7316800000000065,3100.0,7280.0
277,12.426027578344694,8185.0,2.7316800000000065,3100.0,7435.0
278,12.436027578344694,8191.0,2.7316800000000065,3200.0,7280.0
279,12.446027578344696,8197.0,2.7316800000000065,3200.0,7435.0
280,12.456027578344695,8197.0,2.7533600000000065,3200.0,7280.0
281,12.466027578344695,8264.0,2.775040000000007,3200.0,7280.0
282,12.476027578344697,8355.0,2.796720000000007,3200.0,7280.0
283,12.486027578344697,8434.0,2.807560000000007,3200.0,7435.0
284,12.496027578344696,8476.0,2.818400000000007,3300.0,7435.0
285,12.506027578344694,8537.0,2.829240000000007,3300.0,7435.0
286,12.516027578344694,8579.0,2.829240000000007,3300.0,7590.0
287,12.526027578344696,8579.0,2.829240000000007,3300.0,7590.0
288,12.536027578344695,8592.0,2.8617600000000074,3300.0,7590.0
289,12.546027578344695,8683.0,2.8834400000000078,3300.0,7745.0
290,12.556027578344697,8780.0,2.9051200000000077,3400.0,7745.0
291,12.566027578344697,8858.0,2.926800000000007,3400.0,7745.0
292,12.576027578344696,8931.0,2.926800000000007,3400.0,7745.0
293,12.586027578344694,8962.0,2.937640000000008,3500.0,7901.0
294,12.596027578344694,8968.0,2.9484800000000075,3500.0,8056.0
295,12.606027578344694,9028.0,2.9701600000000075,3500.0,8056.0
296,12.616027578344696,9113.0,2.9918400000000074,3500.0,7901.0
297,12.626027578344695,9186.0,3.002680000000008,3500.0,8056.0
298,12.636027578344695,9247.0,3.0243600000000077,3500.0,8056.0
299,12.646027578344697,9313.0,3.035200000000008,3600.0,8056.0
300,12.656027578344696,9338.0,3.046040000000008,3600.0,8056.0
301,12.666027578344696,9386.0,3.056880000000008,3600.0,8056.0
302,12.676027578344694,9441.0,3.067720000000008,3600.0,8211.0
303,12.686027578344694,9471.0,3.0785600000000075,3600.0,8056.0
304,12.696027578344696,9526.0,3.1002400000000074,3700.0,8056.0
305,12.706027578344695,9586.0,3.1002400000000074,3700.0,8211.0
306,12.716027578344695,9617.0,3.121920000000008,3700.0,8366.0
307,12.726027578344697,9678.0,3.121920000000008,3700.0,8366.0
308,12.736027578344697,9702.0,3.132760000000008,3700.0,8366.0
309,12.746027578344696,9720.0,3.154440000000008,3800.0,8366.0
310,12.756027578344694,9805.0,3.176120000000008,3800.0,8366.0
311,12.766027578344694,9872.0,3.1978000000000075,3800.0,8522.0
312,12.776027578344696,9957.0,3.2086400000000075,3800.0,8522.0
313,12.786027578344695,10025.0,3.2194800000000074,3900.0,8522.0
314,12.796027578344695,10083.0,3.230320000000008,3900.0,8366.0
315,12.806027578344697,10109.0,3.252000000000008,3900.0,8522.0
316,12.816027578344697,10187.0,3.262840000000008,3900.0,8522.0
317,12.826027578344696,10246.0,3.273680000000008,3900.0,8522.0
318,12.836027578344694,10304.0,3.295360000000008,4000.0,8677.0
319,12.846027578344694,10350.0,3.295360000000008,4000.0,9143.0
320,12.856027578344694,10389.0,3.3170400000000075,4000.0,8832.0
321,12.866027578344696,10447.0,3.327880000000008,4000.0,8832.0
322,12.876027578344695,10486.0,3.327880000000008,4000.0,8988.0
323,12.886027578344695,10506.0,3.327880000000008,4100.0,8988.0
324,12.896027578344697,10506.0,3.327880000000008,4100.0,8832.0
325,12.906027578344696,10506.0,3.338720000000008,4100.0,8988.0
326,12.916027578344696,10551.0,3.360400000000008,4100.0,9143.0
327,12.926027578344694,10642.0,3.371240000000008,4100.0,8988.0
328,12.936027578344694,10701.0,3.382080000000008,4100.0,8832.0
329,12.946027578344696,10727.0,3.382080000000008,4100.0,8988.0
330,12.956027578344695,10727.0,3.382080000000008,4200.0,9143.0
331,12.966027578344695,10733.0,3.382080000000008,4200.0,8988.0
332,12.976027578344697,10733.0,3.3929200000000064,4200.0,9143.0
333,12.986027578344697,10772.0,3.4146000000000067,4200.0,9143.0
334,12.996027578344696,10844.0,3.4146000000000067,4200.0,9143.0
335,13.006027578344694,10870.0,3.4254400000000067,4200.0,8988.0
336,13.016027578344694,10915.0,3.4254400000000067,4200.0,9143.0
337,13.026027578344696,10922.0,3.4254400000000067,4200.0,9298.0
338,13.036027578344695,10922.0,3.4254400000000067,4200.0,9143.0
339,13.046027578344695,10922.0,3.4254400000000067,4200.0,8988.0
340,13.056027578344697,10922.0,3.4362800000000067,4200.0,9143.0
341,13.066027578344697,10928.0,3.447120000000006,4200.0,8988.0
342,13.076027578344696,10999.0,3.4688000000000074,4200.0,9143.0
343,13.086027578344694,11064.0,3.4688000000000074,4300.0,9143.0
344,13.096027578344694,11064.0,3.4688000000000074,4300.0,8988.0
345,13.106027578344694,11064.0,3.4688000000000074,4300.0,9298.0
346,13.116027578344696,11071.0,3.490480000000008,4300.0,9298.0
347,13.126027578344695,11149.0,3.5013200000000078,4300.0,9298.0
348,13.136027578344695,11201.0,3.5121600000000077,4300.0,9143.0
349,13.146027578344697,11246.0,3.5121600000000077,4300.0,9298.0
350,13.156027578344696,11272.0,3.5230000000000072,4400.0,9453.0
351,13.166027578344696,11285.0,3.533840000000007,4400.0,9453.0
352,13.176027578344694,11331.0,3.533840000000007,4400.0,9764.0
353,13.186027578344694,11331.0,3.533840000000007,4400.0,9298.0
354,13.196027578344696,11331.0,3.533840000000007,4400.0,9298.0
355,13.206027578344695,11350.0,3.555520000000007,4400.0,9298.0
356,13.216027578344695,11435.0,3.5663600000000075,4400.0,9453.0
357,13.226027578344697,11500.0,3.5772000000000075,4400.0,9453.0
358,13.236027578344697,11545.0,3.5988800000000074,4500.0,9453.0
359,13.246027578344696,11597.0,3.5988800000000074,4500.0,9609.0
360,13.256027578344694,11597.0,3.5988800000000074,4500.0,9609.0
361,13.266027578344694,11597.0,3.5988800000000074,4500.0,9453.0
362,13.276027578344696,11623.0,3.6205600000000073,4500.0,9609.0
363,13.286027578344695,11682.0,3.6314000000000073,4500.0,9453.0
364,13.296027578344695,11747.0,3.6422400000000072,4500.0,9609.0
365,13.306027578344697,11805.0,3.663920000000008,4600.0,9609.0
366,13.316027578344697,11864.0,3.674760000000008,4600.0,9764.0
367,13.326027578344696,11915.0,3.685600000000008,4600.0,9764.0
368,13.336027578344694,11941.0,3.696440000000008,4600.0,9919.0
369,13.346027578344694,12006.0,3.696440000000008,4600.0,9919.0
370,13.356027578344694,12013.0,3.718120000000008,4700.0,9919.0
371,13.366027578344696,12084.0,3.728960000000008,4700.0,9764.0
372,13.376027578344695,12123.0,3.7398000000000073,4700.0,9919.0
373,13.386027578344695,12169.0,3.7506400000000073,4700.0,9764.0
374,13.396027578344697,12227.0,3.761480000000008,4700.0,9919.0
375,13.406027578344696,12286.0,3.783160000000008,4700.0,9919.0
376,13.416027578344696,12357.0,3.794000000000008,4800.0,9919.0
377,13.426027578344694,12416.0,3.794000000000008,4800.0,9919.0
378,13.436027578344694,12416.0,3.804840000000008,4800.0,10230.0
379,13.446027578344696,12461.0,3.826520000000008,4800.0,10230.0
380,13.456027578344695,12533.0,3.837360000000008,4800.0,10230.0
381,13.466027578344695,12604.0,3.859040000000008,4900.0,10075.0
382,13.476027578344697,12676.0,3.880720000000008,4900.0,10075.0
383,13.486027578344697,12767.0,3.902400000000008,4900.0,10230.0
384,13.496027578344696,12844.0,3.913240000000008,5000.0,10230.0
385,13.506027578344694,12909.0,3.934920000000008,5000.0,10230.0
386,13.516027578344694,12974.0,3.945760000000008,5000.0,10385.0
387,13.526027578344696,13052.0,3.967440000000008,5000.0,10385.0
388,13.536027578344695,13111.0,3.978280000000008,5100.0,10385.0
389,13.546027578344695,13176.0,3.999960000000008,5100.0,10385.0
390,13.556027578344697,13254.0,4.010800000000008,5100.0,10385.0
391,13.566027578344697,13312.0,4.032480000000008,5100.0,10540.0
392,13.576027578344696,13371.0,4.043320000000008,5200.0,10540.0
393,13.586027578344694,13442.0,4.065000000000008,5200.0,10385.0
394,13.596027578344694,13501.0,4.065000000000008,5200.0,10540.0
395,13.606027578344694,13527.0,4.086680000000007,5200.0,10540.0
396,13.616027578344696,13585.0,4.086680000000007,5300.0,10540.0
397,13.626027578344695,13618.0,4.097520000000007,5300.0,10696.0
398,13.636027578344695,13657.0,4.108360000000007,5300.0,10696.0
399,13.646027578344697,13702.0,4.108360000000007,5300.0,10851.0
400,13.656027578344696,13702.0,4.108360000000007,5300.0,10851.0
401,13.666027578344696,13702.0,4.108360000000007,5300.0,10851.0
402,13.676027578344694,13702.0,4.108360000000007,5300.0,10696.0
403,13.686027578344694,13702.0,4.108360000000007,5300.0,10851.0
404,13.696027578344696,13702.0,4.130040000000006,5300.0,10851.0
405,13.706027578344695,13760.0,4.151720000000007,5300.0,10696.0
406,13.716027578344695,13864.0,4.173400000000007,5300.0,10696.0
407,13.726027578344697,13942.0,4.184240000000007,5400.0,10851.0
408,13.736027578344697,13981.0,4.184240000000007,5400.0,10696.0
409,13.746027578344696,13988.0,4.184240000000007,5400.0,10851.0
410,13.756027578344694,13988.0,4.173400000000007,5400.0,11006.0
411,13.766027578344694,13975.0,4.173400000000007,5400.0,11162.0
412,13.776027578344696,13968.0,4.173400000000007,5400.0,11162.0
413,13.786027578344695,13968.0,4.173400000000007,5400.0,11162.0
414,13.796027578344695,13968.0,4.173400000000007,5400.0,11162.0
415,13.806027578344697,13968.0,4.173400000000007,5400.0,11162.0
416,13.816027578344697,13975.0,4.173400000000007,5400.0,11162.0
417,13.826027578344696,13975.0,4.173400000000007,5400.0,11006.0
418,13.836027578344694,13975.0,4.184240000000007,5400.0,11006.0
