,Unnamed: 0,currentTime,Agp_Pos_Sp_FL,Agp_Pos_Sp_FR,Agp_Pos_Sp_RL,Agp_Pos_Sp_RR,Disc_T_Est_FL,Disc_T_Est_FR,Disc_T_Est_RL,Disc_T_Est_RR,Motor_current_FL,Wheel_Decl_FL,Motor_current_FR,Wheel_Decl_FR,Motor_current_RL,Wheel_Decl_RL,Motor_current_RR,Wheel_Decl_RR,Vehicle_speed,Gyro_Rate_Pitch,IMU_Gyro_Rate_Roll,IMU_Gyro_Rate_Yaw,RealizedClampingForce_FL,RealizedClampingForce_FR,RealizedClampingForce_RL,RealizedClampingForce_RR,Piston_position_FL,Piston_position_FR,Piston_position_RL,Piston_position_RR,CF_FL,CF_FR,CF_RL,CF_RR,ESTIMATED_PRESSURE_FL,ESTIMATED_PRESSURE_FR,ESTIMATED_PRESSURE_RL,ESTIMATED_PRESSURE_RR,LATERAL_ACCELERATION,LONGITUDINAL_ACCELERATION,Wheel_Speed_FL,Wheel_Speed_FR,Wheel_Speed_RL,Wheel_Speed_RR,Yaw_rate,Ambiant_Temperature,Init_Disc_CF_FL,POS_MEASUREREV,TMC_filtered,Vitesse_Vehicule_Roues,Pressure_Speed_FL,Position_previous_FL,POS_MEASUREREV_square,POS_MEASUREREV_cube,Estimated_CF_FL,Estimated_CF_previous_FL,Pressure_Speed_previous_FL,CF_previous_FL,Deceleration_g,PosDiff,PreDiff,DecDiff,Lookup_Table,Temp_amb_C,Initial_temp_FL,RPM,Distance_Roues_instant,Distance_Roues,Brake_apply,Brake_release,Time_since_brake_apply,Miles_since_brake_apply,Time_since_brake_release,Miles_since_brake_release,BrakingTime_2,BrakingMiles_2,TimeSinceLastBrake_2,MilesSinceLastBrake_2,Change_Position,Change_pressure,BrakingForce_2,BrakingForce_ma_2,Start_braking_time,End_braking_time,BrakeStartSpeed,LastBrakStartSpeed,LastBrakEndtSpeed,LastDeceleration,conv_heat_trans_coef,temp_change_conv_FL,disc_heating_BTM_FL,temp_change_instant_BTM_1_FL,Pressure_Speed_time_FL
0,0,-0.0007189860598373,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32847.0,28282.0,32827.0,28123.0,32990.0,28601.0,32788.0,28988.0,14.46082938162388,-2.402789036028574,1.3262931937571203,-0.5972109639714259,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,20.600999891757965,196.2000012397766,52.58000183105469,52.86000061035156,55.38999938964844,55.06499862670898,-6.9600001037120816,25.0,38.0,0.0,0.0,52.58000183105469,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,3.500366210937535,0.0,0.0,0.0,2.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0092810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32847.0,28309.0,32807.0,28115.0,32948.0,28453.0,32829.0,28858.0,14.475602970841583,-2.4962177367506686,0.5050430176657752,-0.4911747190848934,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-21.581999957561493,183.447003364563,52.54499816894531,53.03499984741211,55.744998931884766,55.26499938964844,-10.440000414848328,25.0,38.0,0.0,0.0,52.54499816894531,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,2.9998779296875,0.0,0.0,-0.5004882812500351,2.0,25.0,65.0,0.0,0.000146006944444443,0.000146006944444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.000146006944444443,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,5665.329474780802,58.268122312914116,64.99731718397445,0.0,64.99731718397445,0.0
2,2,0.0192810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32868.0,28374.0,32827.0,28127.0,32969.0,28407.0,32788.0,28703.0,14.493131280770228,-2.347012327867484,0.694024655734967,-0.1559753442650331,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,7.847999781370163,186.38999462127688,52.51499938964844,53.0,56.025001525878906,55.6150016784668,-8.7,25.0,38.0,0.0,0.0,52.51499938964844,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-0.5001068115234376,0.0,0.0,-3.4999847412109375,2.0,25.0,65.0,0.0,0.00014591666327582465,0.00029192360772026764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,0.00029192360772026764,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.2421730451752,64.99731837870624,0.0,64.99731837870624,0.0
3,3,0.0292810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32848.0,28419.0,32827.0,28141.0,32990.0,28333.0,32747.0,28509.0,14.511729113506226,-2.148337320787141,0.3005542264042865,-0.5472288679785677,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-14.714999496936798,219.74399089813232,52.52000045776367,52.98500061035156,55.665000915527344,55.95500183105469,-2.610000103712082,25.0,38.0,0.0,0.0,52.52000045776367,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-12.500000000000002,0.0,0.0,-11.999893188476564,2.0,25.0,65.0,0.0,0.0001458819442325168,0.00043780555195278446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299999999999999,0.00043780555195278446,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.24649924951601,64.9973181795232,0.0,64.9973181795232,0.0
4,4,0.0392810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32827.0,28434.0,32768.0,28136.0,32948.0,28286.0,32788.0,28330.0,14.529447891870426,-1.980643880812218,0.3487095920541479,-0.2935479602707393,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-4.904999956488609,196.2000012397766,52.64500045776367,53.03499984741211,55.6349983215332,56.34999847412109,-9.570000207424163,25.0,38.0,0.0,0.0,52.64500045776367,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-6.000137329101562,0.0,0.0,6.49986267089844,2.0,25.0,65.0,0.0,0.00014606250127156573,0.0005838680532243502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999,0.0005838680532243502,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.35460184405039,64.99731320236546,0.0,64.99731320236546,0.0
5,5,0.0492810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32847.0,28462.0,32827.0,28145.0,32969.0,28220.0,32788.0,28202.0,14.548017002162382,-1.2549357262165444,0.2753213689172781,-0.051233931554136,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-17.65799969434738,173.63699674606323,52.70500183105469,53.10499954223633,55.60499954223633,56.5,-5.220000207424164,25.0,38.0,0.0,0.0,52.70500183105469,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-20.99990844726562,0.0,0.0,-14.999771118164059,2.0,25.0,65.0,0.0,0.00014631944762335885,0.0007301875008477091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.0007301875008477091,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.406472213762534,64.99731081419901,0.0,64.99731081419901,0.0
6,6,0.0592810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32827.0,28478.0,32827.0,28154.0,32990.0,28154.0,32768.0,28112.0,14.567574363605486,-1.4638690199036275,-0.7113473799211499,-0.1138690199036276,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-31.39199912548065,193.2569980621338,52.915000915527344,53.130001068115234,55.709999084472656,56.3849983215332,-0.8700000129640102,25.0,38.0,0.0,0.0,52.915000915527344,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,15.999984741210934,0.0,0.0,36.999893188476555,2.0,25.0,65.0,0.0,0.00014669444825914175,0.0008768819491068509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599999999999999,0.0008768819491068509,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.58791139079175,64.99730246054938,0.0,64.99730246054938,0.0
7,7,0.0692810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32807.0,28543.0,32807.0,28207.0,32948.0,28052.0,32788.0,28024.0,14.587047371710224,-2.000751613339294,-1.1582677467322386,-0.6432354799463503,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,4.904999956488609,196.2000012397766,52.755001068115234,53.15499877929688,55.81499862670898,56.21500015258789,-1.7400000259280204,25.0,38.0,0.0,0.0,52.755001068115234,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,17.00019836425782,0.0,0.0,1.0002136230468857,2.0,25.0,65.0,0.0,0.00014676389164394805,0.001023645840750799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.001023645840750799,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.44968595012294,64.99730882459319,0.0,64.99730882459319,0.0
8,8,0.0792810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32868.0,28601.0,32786.0,28234.0,32969.0,27949.0,32768.0,27946.0,14.60313909187695,-2.051088139162248,-1.7021762783244965,-0.2021762783244965,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-14.714999496936798,200.12400150299072,52.584999084472656,52.970001220703125,56.119998931884766,56.20000076293945,-11.30999958515167,25.0,38.0,0.0,0.0,52.584999084472656,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-52.500152587890575,0.0,0.0,-69.5003509521484,2.0,25.0,65.0,0.0,0.0001463055557674831,0.001169951396518282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999989,0.001169951396518282,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.302718466634595,64.99731559113093,0.0,64.99731559113093,0.0
9,9,0.0892810139401626,2.0,2.0,2.0,2.0,65.0,65.0,65.0,65.0,32827.0,28529.0,32827.0,28254.0,32990.0,27871.0,32747.0,27891.0,14.616582599809668,-2.1461423965208803,-1.8884271895626408,-0.4102869426109856,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2469999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-34.334999322891235,138.32099437713623,53.11000061035156,53.130001068115234,56.32500076293945,56.20000076293945,-3.4800000518560408,25.0,38.0,0.0,0.0,53.11000061035156,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-47.00012207031252,0.0,0.0,5.500030517578054,2.0,25.0,65.0,0.0,0.000146798610687256,0.001316750007205538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899999999999999,0.001316750007205538,0.0,0.0,0.0,0.0,0.0,0.0092810139401626,0.0,0.0,52.58000183105469,0.0,58.756249297249624,64.99729471009749,0.0,64.99729471009749,0.0
