,currentTime,Lookup_Table,POS_MEASUREREV,TMC_filtered,CF_FL
0,-0.0001037228271343,0.0,0.0,0.0,38.0
1,0.0098962771728656,0.0,0.0,0.0,38.0
2,0.0198962771728656,0.0,0.0,0.0,38.0
3,0.0298962771728656,0.0,0.0,0.0,38.0
4,0.0398962771728656,0.0,0.0,0.0,38.0
5,0.0498962771728656,0.0,0.0,0.0,38.0
6,0.0598962771728656,0.0,0.0,0.0,38.0
7,0.0698962771728656,0.0,0.0,0.0,38.0
8,0.0798962771728656,0.0,0.0,0.0,38.0
9,0.0898962771728656,0.0,0.0,0.0,38.0
10,0.0998962771728656,0.0,0.0,0.0,38.0
11,0.1098962771728656,0.0,0.0,0.0,38.0
12,0.1198962771728656,0.0,0.0,0.0,38.0
13,0.1298962771728656,0.0,0.0,0.0,38.0
14,0.1398962771728656,0.0,0.0,0.0,38.0
15,0.1498962771728656,0.0,0.0,0.0,38.0
16,0.1598962771728656,0.0,0.0,0.0,38.0
17,0.1698962771728656,0.0,0.0,0.0,38.0
18,0.1798962771728656,0.0,0.0,0.0,38.0
19,0.1898962771728656,0.0,0.0,0.0,38.0
20,0.1998962771728656,0.0,0.0,0.0,38.0
21,0.2098962771728656,0.0,0.0,0.0,38.0
22,0.2198962771728656,0.0,0.0,0.0,38.0
23,0.2298962771728656,0.0,0.0,0.0,38.0
24,0.2398962771728656,0.0,0.0,0.0,38.0
25,0.2498962771728656,0.0,0.0,0.0,38.0
26,0.2598962771728657,0.0,0.0,0.0,38.0
27,0.2698962771728657,0.0,0.0,0.0,38.0
28,0.2798962771728657,0.0,0.0,0.0,38.0
29,0.2898962771728656,0.0,0.0,0.0,38.0
30,0.2998962771728656,0.0,0.0,0.0,38.0
31,0.3098962771728656,0.0,0.0,0.0,38.0
32,0.3198962771728657,0.0,0.0,0.0,38.0
33,0.3298962771728657,0.0,0.0,0.0,38.0
34,0.3398962771728657,0.0,0.0,0.0,38.0
35,0.3498962771728657,0.0,0.0,0.0,38.0
36,0.3598962771728656,0.0,0.0,0.0,38.0
37,0.3698962771728656,0.0,0.0,0.0,38.0
38,0.3798962771728656,0.0,0.0,0.0,38.0
39,0.3898962771728657,0.0,0.0,0.0,38.0
40,0.3998962771728657,0.0,0.0,0.0,38.0
41,0.4098962771728657,0.0,0.0,0.0,38.0
42,0.4198962771728656,0.0,0.0,0.0,38.0
43,0.4298962771728656,0.0,0.0,0.0,38.0
44,0.4398962771728656,0.0,0.0,0.0,38.0
45,0.4498962771728657,0.0,0.0,0.0,38.0
46,0.4598962771728657,0.0,0.0,0.0,38.0
47,0.4698962771728657,0.0,0.0,0.0,38.0
48,0.4798962771728656,0.0,0.0,0.0,38.0
49,0.4898962771728656,0.0,0.0,0.0,38.0
50,0.4998962771728656,0.0,0.0,0.0,38.0
51,0.5098962771728657,0.0,0.0,0.0,38.0
52,0.5198962771728657,0.0,0.0,0.0,38.0
53,0.5298962771728657,0.0,0.0,0.0,38.0
54,0.5398962771728657,0.0,0.0,0.0,38.0
55,0.5498962771728657,0.0,0.0,0.0,38.0
56,0.5598962771728657,0.0,0.0,0.0,38.0
57,0.5698962771728657,0.0,0.0,0.0,38.0
58,0.5798962771728656,0.0,0.0,0.0,38.0
59,0.5898962771728656,0.0,0.0,0.0,38.0
60,0.5998962771728656,0.0,0.0,0.0,38.0
61,0.6098962771728657,0.0,0.0,0.0,38.0
62,0.6198962771728657,0.0,0.0,0.0,38.0
63,0.6298962771728657,0.0,0.0,0.0,38.0
64,0.6398962771728657,0.0,0.0,0.0,38.0
65,0.6498962771728657,0.0,0.0,0.0,38.0
66,0.6598962771728657,0.0,0.0,0.0,38.0
67,0.6698962771728657,0.0,0.0,0.0,38.0
68,0.6798962771728657,0.0,0.0,0.0,38.0
69,0.6898962771728657,0.0,0.0,0.0,38.0
70,0.6998962771728657,0.0,0.0,0.0,38.0
71,0.7098962771728656,0.0,0.0,0.0,38.0
72,0.7198962771728656,0.0,0.0,0.0,38.0
73,0.7298962771728656,0.0,0.0,0.0,38.0
74,0.7398962771728657,0.0,0.0,0.0,38.0
75,0.7498962771728657,0.0,0.0,0.0,38.0
76,0.7598962771728657,0.0,0.0,0.0,38.0
77,0.7698962771728657,0.0,0.0,0.0,38.0
78,0.7798962771728657,0.0,0.0,0.0,38.0
79,0.7898962771728657,0.0,0.0,0.0,38.0
80,0.7998962771728657,0.0,0.0,0.0,38.0
81,0.8098962771728657,0.0,0.0,0.0,38.0
82,0.8198962771728657,0.0,0.0,0.0,38.0
83,0.8298962771728657,0.0,0.0,0.0,38.0
84,0.8398962771728656,0.0,0.0,0.0,38.0
85,0.8498962771728656,0.0,0.0,0.0,38.0
86,0.8598962771728657,0.0,0.0,0.0,38.0
87,0.8698962771728657,0.0,0.0,0.0,38.0
88,0.8798962771728657,0.0,0.0,0.0,38.0
89,0.8898962771728657,0.0,0.0,0.0,38.0
90,0.8998962771728657,0.0,0.0,0.0,38.0
91,0.9098962771728656,0.0,0.0,0.0,38.0
92,0.9198962771728656,0.0,0.0,0.0,38.0
93,0.9298962771728656,0.0,0.0,0.0,38.0
94,0.9398962771728656,0.0,0.0,0.0,38.0
95,0.9498962771728656,0.0,0.0,0.0,38.0
96,0.9598962771728656,0.0,0.0,0.0,38.0
97,0.9698962771728656,0.0,0.0,0.0,38.0
98,0.9798962771728656,0.0,0.0,0.0,38.0
99,0.9898962771728655,0.0,0.0,0.0,38.0
100,0.9998962771728656,0.0,0.0,0.0,38.0
101,1.0098962771728657,0.0,0.0,0.0,38.0
102,1.0198962771728657,0.0,0.0,0.0,38.0
103,1.0298962771728657,0.0,0.0,0.0,38.0
104,1.0398962771728657,0.0,0.0,0.0,38.0
105,1.0498962771728657,0.0,0.0,0.0,38.0
106,1.0598962771728655,0.0,0.0,0.0,38.0
107,1.0698962771728655,0.0,0.0,0.0,38.0
108,1.0798962771728655,0.0,0.0,0.0,38.0
109,1.0898962771728655,0.0,0.0,0.0,38.0
110,1.0998962771728658,0.0,0.0,0.0,38.0
111,1.1098962771728658,0.0,0.0,0.0,38.0
112,1.1198962771728658,0.0,0.0,0.0,38.0
113,1.1298962771728658,0.0,0.0,0.0,38.0
114,1.1398962771728658,0.0,0.0,0.0,38.0
115,1.1498962771728658,0.0,0.0,0.0,38.0
116,1.1598962771728656,0.0,0.0,0.0,38.0
117,1.1698962771728656,0.0,0.0,0.0,38.0
118,1.1798962771728656,0.0,0.0,0.0,38.0
119,1.1898962771728656,0.0,0.0,0.0,38.0
120,1.1998962771728656,0.0,0.0,0.0,38.0
121,1.2098962771728656,0.0,0.0,0.0,38.0
122,1.2198962771728656,0.0,0.0,0.0,38.0
123,1.2298962771728656,0.0,0.0,0.0,38.0
124,1.2398962771728657,0.0,0.0,0.0,38.0
125,1.2498962771728657,0.0,0.0,0.0,38.0
126,1.2598962771728657,0.0,0.0,0.0,38.0
127,1.2698962771728657,0.0,0.0,0.0,38.0
128,1.2798962771728657,0.0,0.0,0.0,38.0
129,1.2898962771728657,0.0,0.0,0.0,38.0
130,1.2998962771728657,0.0,0.0,0.0,38.0
131,1.3098962771728655,0.0,0.0,0.0,38.0
132,1.3198962771728655,0.0,0.0,0.0,38.0
133,1.3298962771728655,0.0,0.0,0.0,38.0
134,1.3398962771728655,0.0,0.0,0.0,38.0
135,1.3498962771728658,0.0,0.0,0.0,38.0
136,1.3598962771728658,0.0,0.0,0.0,38.0
137,1.3698962771728658,0.0,0.0,0.0,38.0
138,1.3798962771728658,0.0,0.0,0.0,38.0
139,1.3898962771728658,0.0,0.0,0.0,38.0
140,1.3998962771728658,0.0,0.0,0.0,38.0
141,1.4098962771728656,0.0,0.0,0.0,38.0
142,1.4198962771728656,0.0,0.0,0.0,38.0
143,1.4298962771728656,0.0,0.0,0.0,38.0
144,1.4398962771728656,0.0,0.0,0.0,38.0
145,1.4498962771728656,0.0,0.0,0.0,38.0
146,1.4598962771728656,0.0,0.0,0.0,38.0
147,1.4698962771728656,0.0,0.0,0.0,38.0
148,1.4798962771728656,0.0,0.0,0.0,38.0
149,1.4898962771728657,0.0,0.0,0.0,38.0
150,1.4998962771728657,0.0,0.0,0.0,38.0
151,1.5098962771728657,0.0,0.0,0.0,38.0
152,1.5198962771728657,0.0,0.0,0.0,38.0
153,1.5298962771728657,0.0,0.0,0.0,38.0
154,1.5398962771728657,0.0,0.0,0.0,38.0
155,1.5498962771728657,0.0,0.0,0.0,38.0
156,1.5598962771728655,0.0,0.0,0.0,38.0
157,1.5698962771728655,0.0,0.0,0.0,38.0
158,1.5798962771728655,0.0,0.0,0.0,38.0
159,1.5898962771728655,0.0,0.0,0.0,38.0
160,1.5998962771728658,0.0,0.0,0.0,38.0
161,1.6098962771728658,0.0,0.0,0.0,38.0
162,1.6198962771728658,0.0,0.0,0.0,38.0
163,1.6298962771728658,0.0,0.0,0.0,38.0
164,1.6398962771728658,0.0,0.0,0.0,38.0
165,1.6498962771728658,0.0,0.0,0.0,38.0
166,1.6598962771728658,0.0,0.0,0.0,38.0
167,1.6698962771728656,0.0,0.0,0.0,38.0
168,1.6798962771728656,0.0,0.0,0.0,38.0
169,1.6898962771728656,0.0,0.0,0.0,38.0
170,1.6998962771728656,0.0,0.0,0.0,38.0
171,1.7098962771728656,0.0,0.0,0.0,38.0
172,1.7198962771728656,0.0,0.0,0.0,38.0
173,1.7298962771728656,0.0,0.0,0.0,38.0
174,1.7398962771728657,0.0,0.0,0.0,38.0
175,1.7498962771728657,0.0,0.0,0.0,38.0
176,1.7598962771728657,0.0,0.0,0.0,38.0
177,1.7698962771728657,0.0,0.0,0.0,38.0
178,1.7798962771728657,0.0,0.0,0.0,38.0
179,1.7898962771728657,0.0,0.0,0.0,38.0
180,1.7998962771728657,0.0,0.0,0.0,38.0
181,1.8098962771728653,0.0,0.0,0.0,38.0
182,1.8198962771728653,0.0,0.0,0.0,38.0
183,1.8298962771728653,0.0,0.0,0.0,38.0
184,1.8398962771728653,1.0,0.0,0.0,38.0
185,1.859896277172865,4.0,0.0,0.0,38.0
186,1.8698962771728656,6.0,0.0,0.0,38.0
187,1.8798962771728656,7.0,0.0,0.0,38.0
188,1.8898962771728656,9.0,0.2276400000000065,0.0,38.0
189,1.8998962771728656,124.0,0.7046000000000064,0.0,38.0
190,1.9098962771728656,362.0,1.1165200000000066,0.0,38.0
191,1.9198962771728656,575.0,1.5067600000000063,100.0,38.0
192,1.9298962771728656,777.0,1.8644800000000064,200.0,38.0
193,1.9398962771728656,958.0,2.1896800000000063,300.0,38.0
