,Unnamed: 0,currentTime,Agp_Pos_Sp_FL,Agp_Pos_Sp_FR,Agp_Pos_Sp_RL,Agp_Pos_Sp_RR,Disc_T_Est_FL,Disc_T_Est_FR,Disc_T_Est_RL,Disc_T_Est_RR,Motor_current_FL,Wheel_Decl_FL,Motor_current_FR,Wheel_Decl_FR,Motor_current_RL,Wheel_Decl_RL,Motor_current_RR,Wheel_Decl_RR,Vehicle_speed,Gyro_Rate_Pitch,IMU_Gyro_Rate_Roll,IMU_Gyro_Rate_Yaw,RealizedClampingForce_FL,RealizedClampingForce_FR,RealizedClampingForce_RL,RealizedClampingForce_RR,Piston_position_FL,Piston_position_FR,Piston_position_RL,Piston_position_RR,CF_FL,CF_FR,CF_RL,CF_RR,ESTIMATED_PRESSURE_FL,ESTIMATED_PRESSURE_FR,ESTIMATED_PRESSURE_RL,ESTIMATED_PRESSURE_RR,LATERAL_ACCELERATION,LONGITUDINAL_ACCELERATION,Wheel_Speed_FL,Wheel_Speed_FR,Wheel_Speed_RL,Wheel_Speed_RR,Yaw_rate,Ambiant_Temperature,Init_Disc_CF_FL,POS_MEASUREREV,TMC_filtered,Vitesse_Vehicule_Roues,Pressure_Speed_FL,Position_previous_FL,POS_MEASUREREV_square,POS_MEASUREREV_cube,Estimated_CF_FL,Estimated_CF_previous_FL,Pressure_Speed_previous_FL,CF_previous_FL,Deceleration_g,PosDiff,PreDiff,DecDiff,Lookup_Table,Temp_amb_C,Initial_temp_FL,RPM,Distance_Roues_instant,Distance_Roues,Brake_apply,Brake_release,Time_since_brake_apply,Miles_since_brake_apply,Time_since_brake_release,Miles_since_brake_release,BrakingTime_2,BrakingMiles_2,TimeSinceLastBrake_2,MilesSinceLastBrake_2,Change_Position,Change_pressure,BrakingForce_2,BrakingForce_ma_2,Start_braking_time,End_braking_time,BrakeStartSpeed,LastBrakStartSpeed,LastBrakEndtSpeed,LastDeceleration,conv_heat_trans_coef,temp_change_conv_FL,disc_heating_BTM_FL,temp_change_instant_BTM_1_FL,Pressure_Speed_time_FL
0,0,-0.0005599276368002,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,4.904999956488609,173.63699674606323,27.09499931335449,27.14999961853028,27.549999237060547,27.52499961853028,5.220000207424164,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32868.0,28406.0,32868.0,28423.0,32990.0,28334.0,32788.0,28394.0,7.492088473547437,-0.1986486875864835,-1.2729730313797254,0.0459460627594507,67.0,21.68,32868.0,32788.0,1077675984.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077675984.0,67.0,0.0,0.0,0.0,0.0,27.549999237060547,0.0459460627594507,-0.2679999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0094400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-7.847999781370163,170.69400548934937,27.229999542236328,27.25,27.64999961853028,27.56999969482422,3.4800000518560408,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32868.0,28409.0,32848.0,28425.0,32969.0,28326.0,32788.0,28387.0,7.507637805391143,-0.1246639481900267,-1.0733197409501336,-0.0493278963800534,67.0,21.68,32868.0,32788.0,1077675984.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077675984.0,67.0,-2000.0000000000002,0.0,0.0,-2000.0000000000002,27.64999961853028,-0.0493278963800534,-0.2679999999999993,0.0,0.09107777777777687,0.09107777777777687,1.0,0.0,0.0099999999999999,0.09107777777777687,0.0,0.0,0.0099999999999999,0.09107777777777687,0.0,0.0,0.0,0.0,0.0,0.0,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.26579007162586893,335.9732972582575,335.70750718663163,10776759.839999892
2,2,0.0194400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,106.0,293.0,198.0,0.0,0.0,0.0,0.0,-1.9619999453425407,170.69400548934937,27.299999237060547,27.31999969482422,27.59499931335449,27.64999961853028,-1.7400000259280204,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32848.0,28385.0,32807.0,28429.0,32948.0,28329.0,32808.0,28394.0,7.521439554514346,-0.2038222260310901,-0.5347110958756394,-0.1297777825388626,67.0,21.68,32848.0,32808.0,1077677184.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077675984.0,67.0,-99.99999999999999,0.0,-20.0,1900.0000000000002,27.59499931335449,-0.1297777825388626,-0.2679999999999993,0.0,0.09110555555555555,0.18218333333333242,0.0,1.0,0.0,0.0,0.009999999999999998,0.09110555555555555,0.0199999999999999,0.18218333333333242,0.0,0.0,0.0,-20.0,-359138100.0,-1095000.0000000002,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8828.374663865496,-0.2666024473088867,671.9473427339097,671.6807402866009,21553543.67999989
3,3,0.0294400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,106.0,293.0,198.0,0.0,0.0,0.0,0.0,1.9619999453425407,170.69400548934937,27.5049991607666,27.424999237060547,27.739999771118164,27.655000686645508,0.0,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32827.0,28373.0,32848.0,28419.0,32990.0,28328.0,32809.0,28382.0,7.535283839833176,-0.0375576575536403,-0.3861981082017236,-0.0138018917982763,67.0,21.68,32827.0,32809.0,1077021043.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077677184.0,67.0,2100.0000000000005,0.0,-21.0,2200.0000000000005,27.739999771118164,-0.0138018917982763,-0.2679999999999993,0.0,0.09113472222222224,0.27331805555555466,0.0,1.0,0.0,0.0,0.02,0.1822402777777778,0.029999999999999902,0.27331805555555466,0.0,0.0,0.0,-21.0,-377100753.75,-54749.99999999999,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8828.584555024665,-0.2654297644768756,1007.3073439666815,1007.0419142022047,32310631.289999895
4,4,0.0394400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,1.9619999453425407,173.63699674606323,27.549999237060547,27.530000686645508,27.799999237060547,27.780000686645508,-4.35,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32847.0,28372.0,32848.0,28417.0,32969.0,28328.0,32788.0,28381.0,7.549674024273936,0.2,-0.2859233401552778,0.1476538900258796,67.0,21.68,32847.0,32788.0,1076987436.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077021043.0,67.0,0.0,0.0,20.0,-2100.0000000000005,27.799999237060547,0.1476538900258796,-0.2679999999999993,0.0,0.09110694444444443,0.3644249999999991,1.0,0.0,0.009999999999999998,0.09110694444444445,0.0,0.0,0.0399999999999999,0.3644249999999991,0.0,0.0,0.0,20.0,0.0,1149750.0000000002,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.263799348384271,1343.034549719127,1342.7707503707427,43079497.439999886
5,5,0.0494400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,106.0,293.0,198.0,0.0,0.0,0.0,0.0,4.904999956488609,180.50400018692017,27.55500030517578,27.52499961853028,27.81999969482422,27.809999465942383,3.4800000518560408,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32827.0,28376.0,32848.0,28421.0,32990.0,28346.0,32788.0,28382.0,7.563397094476327,0.0953521482054609,-0.2354576665377129,0.1,67.0,21.68,32827.0,32788.0,1076331676.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1076987436.0,67.0,0.0,0.0,-20.0,0.0,27.81999969482422,0.1,-0.2679999999999993,0.0,0.0910777777777778,0.4555027777777769,0.0,1.0,0.0,0.0,0.010000000000000002,0.09107777777777781,0.0499999999999999,0.4555027777777769,0.0,0.0,0.0,-20.0,0.0,0.0,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.26428094471943453,1677.7709974894894,1677.50671654477,53816583.79999989
6,6,0.0594400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,10.790999978780746,176.57999992370603,27.565000534057617,27.55500030517578,27.77499961853028,27.84000015258789,1.7400000259280204,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32868.0,28392.0,32869.0,28424.0,32948.0,28344.0,32788.0,28380.0,7.576144612014016,0.0257791033829146,-0.6562328270633172,0.2031164135316586,67.0,21.68,32868.0,32788.0,1077675984.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1076331676.0,67.0,0.0,0.0,41.0,0.0,27.77499961853028,0.2031164135316586,-0.2679999999999993,0.0,0.0910777777777778,0.5465805555555547,1.0,0.0,0.010000000000000002,0.09107777777777781,0.0,0.0,0.0599999999999999,0.5465805555555547,0.0,0.0,0.0,41.0,0.0,0.0,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.26323883699590783,2015.8397835495618,2015.576544712566,64660559.039999895
7,7,0.0694400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,106.0,293.0,198.0,0.0,0.0,0.0,0.0,10.790999978780746,170.69400548934937,27.540000915527344,27.64999961853028,27.825000762939453,27.905000686645508,1.7400000259280204,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32869.0,28384.0,32868.0,28418.0,32990.0,28368.0,32788.0,28382.0,7.589046812548529,0.0242042728643045,-0.6436341829144364,0.1452256371858273,67.0,21.68,32869.0,32788.0,1077708772.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077675984.0,67.0,0.0,0.0,1.0,0.0,27.825000762939453,0.1452256371858273,-0.2679999999999993,0.0,0.09107777777777773,0.6376583333333324,1.0,0.0,0.019999999999999997,0.18215555555555552,0.0,0.0,0.0699999999999999,0.6376583333333324,0.0,0.0,0.0,1.0,0.0,0.0,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.26382388861945394,2351.8846340839823,2351.620810195363,75439614.03999989
8,8,0.0794400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,106.0,293.0,198.0,0.0,0.0,0.0,0.0,10.790999978780746,160.8839988708496,27.70499992370605,27.76000022888184,27.95499992370605,27.950000762939453,5.220000207424164,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32889.0,28377.0,32848.0,28407.0,33010.0,28375.0,32788.0,28391.0,7.602555249311536,0.1308433950100521,-0.3453252839919583,0.0523373580040208,67.0,21.68,32889.0,32788.0,1078364532.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1077708772.0,67.0,-4100.000000000002,0.0,20.0,-4100.000000000002,27.95499992370605,0.0523373580040208,-0.2679999999999993,0.0,0.09107777777777787,0.7287361111111104,1.0,0.0,0.030000000000000006,0.27323333333333344,0.0,0.0,0.0799999999999999,0.7287361111111104,0.0,0.0,0.0,20.0,0.0,0.0,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8824.176545044216,-0.2647626295031324,2689.5036566939093,2689.2388940644064,86269162.5599999
9,9,0.0894400723631997,2.0,2.0,2.0,2.0,-0.2679999999999993,-0.2749999999999993,-0.2469999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,17.65799969434738,163.82700204849243,27.770000457763672,27.81999969482422,27.8700008392334,27.95499992370605,0.0,25.0,2.0,2.0,2.0,2.0,67.0,67.0,66.0,66.0,32848.0,28358.0,32848.0,28398.0,32948.0,28391.0,32829.0,28407.0,7.617325371142619,0.3809701889892892,-0.3285821133935735,-0.0047761511914313,67.0,21.68,32848.0,32829.0,1078366992.0,21.68,470.0224,10190.085632,34873.11560947199,34873.11560947199,1078364532.0,67.0,4100.000000000002,0.0,-41.0,8200.000000000004,27.8700008392334,-0.0047761511914313,-0.2679999999999993,0.0,0.09113472222222217,0.8198708333333325,0.0,1.0,0.0,0.0,0.009999999999999995,0.09113472222222219,0.0899999999999999,0.8198708333333325,0.0,0.0,0.0,-41.0,-736468803.75,-2244750.000000001,0.0094400723631997,0.0,32788.0,0.0,0.0,0.0,8832.782082720327,-0.26533724486891047,3025.6985160860836,3025.4331788412146,97053029.2799999
