,Unnamed: 0,currentTime,Agp_Pos_Sp_FL,Agp_Pos_Sp_FR,Agp_Pos_Sp_RL,Agp_Pos_Sp_RR,Disc_T_Est_FL,Disc_T_Est_FR,Disc_T_Est_RL,Disc_T_Est_RR,Motor_current_FL,Wheel_Decl_FL,Motor_current_FR,Wheel_Decl_FR,Motor_current_RL,Wheel_Decl_RL,Motor_current_RR,Wheel_Decl_RR,Vehicle_speed,Gyro_Rate_Pitch,IMU_Gyro_Rate_Roll,IMU_Gyro_Rate_Yaw,RealizedClampingForce_FL,RealizedClampingForce_FR,RealizedClampingForce_RL,RealizedClampingForce_RR,Piston_position_FL,Piston_position_FR,Piston_position_RL,Piston_position_RR,CF_FL,CF_FR,CF_RL,CF_RR,ESTIMATED_PRESSURE_FL,ESTIMATED_PRESSURE_FR,ESTIMATED_PRESSURE_RL,ESTIMATED_PRESSURE_RR,LATERAL_ACCELERATION,LONGITUDINAL_ACCELERATION,Wheel_Speed_FL,Wheel_Speed_FR,Wheel_Speed_RL,Wheel_Speed_RR,Yaw_rate,Ambiant_Temperature,Init_Disc_CF_FL,POS_MEASUREREV,TMC_filtered,Vitesse_Vehicule_Roues,Pressure_Speed_FL,Position_previous_FL,POS_MEASUREREV_square,POS_MEASUREREV_cube,Estimated_CF_FL,Estimated_CF_previous_FL,Pressure_Speed_previous_FL,CF_previous_FL,Deceleration_g,PosDiff,PreDiff,DecDiff,Lookup_Table,Temp_amb_C,Initial_temp_FL,RPM,Distance_Roues_instant,Distance_Roues,Brake_apply,Brake_release,Time_since_brake_apply,Miles_since_brake_apply,Time_since_brake_release,Miles_since_brake_release,BrakingTime_2,BrakingMiles_2,TimeSinceLastBrake_2,MilesSinceLastBrake_2,Change_Position,Change_pressure,BrakingForce_2,BrakingForce_ma_2,Start_braking_time,End_braking_time,BrakeStartSpeed,LastBrakStartSpeed,LastBrakEndtSpeed,LastDeceleration,conv_heat_trans_coef,temp_change_conv_FL,disc_heating_BTM_FL,temp_change_instant_BTM_1_FL,Pressure_Speed_time_FL
0,0,-0.0033837052974377,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32827.0,28097.0,32869.0,28301.0,32948.0,28152.0,32726.0,28238.0,11.79858,0.95,2.45,-1.3,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-17.65799969434738,167.75100231170654,42.78499984741211,42.83000183105469,45.345001220703125,44.40999984741211,-17.4,25.0,38.0,0.0,0.0,42.78499984741211,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-21.500015258789062,0.0,0.0,0.0,2.0,25.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0066162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32827.0,28091.0,32869.0,28289.0,32969.0,28108.0,32788.0,28339.0,11.810654792831498,0.5924012725545228,1.2580042418484094,-1.6178655355070908,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-27.46799886226654,141.26399755477905,43.0,43.07500076293945,45.46500015258789,44.2400016784668,-22.61999917030334,25.0,38.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-0.9998321533203125,0.0,0.0,20.50018310546875,2.0,25.0,62.0,0.0,0.00011914583312140571,0.00011914583312140571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.00011914583312140571,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,6466.610356827472,49.833563197087486,61.997877607751185,0.0,61.997877607751185,0.0
2,2,0.0166162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32827.0,28088.0,32827.0,28274.0,32969.0,28111.0,32788.0,28352.0,11.824853411414216,0.9429742813807548,0.9902703892164324,-1.538918443134271,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-7.847999781370163,167.75100231170654,43.0099983215332,43.1150016784668,45.34000015258789,44.55500030517578,-29.58000082969665,25.0,38.0,0.0,0.0,43.0099983215332,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,9.000015258789064,0.0,0.0,9.999847412109377,2.0,25.0,62.0,0.0,0.00011945833100212945,0.00023860416412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.00023860416412353516,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.84260102525901,61.997877222844615,0.0,61.997877222844615,0.0
3,3,0.0266162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32829.0,28102.0,32827.0,28251.0,32990.0,28157.0,32788.0,28286.0,11.839153514869418,1.05,0.630264672318479,-1.3356731876971015,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-24.52500015497208,173.63699674606323,42.91999816894531,43.18999862670898,45.08000183105469,45.119998931884766,-26.1,25.0,38.0,0.0,0.0,42.91999816894531,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,3.9997100830078116,0.0,0.0,-5.000305175781253,2.0,25.0,62.0,0.0,0.00011934721734788682,0.00035795138147142196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.00035795138147142196,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.76123011768612,61.99788068830093,0.0,61.99788068830093,0.0
4,4,0.0366162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32827.0,28126.0,32827.0,28219.0,32990.0,28165.0,32768.0,28191.0,11.852122412802784,0.9263691836774852,0.2615280952474652,-1.3,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-59.84100103378296,170.69400548934937,42.880001068115234,43.29499816894531,45.209999084472656,45.66999816894531,-22.61999917030334,25.0,38.0,0.0,0.0,42.880001068115234,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-0.4997253417968749,0.0,0.0,-4.499435424804687,2.0,25.0,62.0,0.0,0.00011916666560702856,0.0004771180470784505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0004771180470784505,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.7250559071261,61.99788222890259,0.0,61.99788222890259,0.0
5,5,0.0466162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32847.0,28143.0,32807.0,28223.0,32990.0,28162.0,32768.0,28094.0,11.865096889284317,0.6939846550023289,0.2824061379990684,-1.9180460349930133,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-53.95500063896179,154.01699542999268,42.8849983215332,43.20000076293945,45.38999938964844,46.02000045776367,-22.61999917030334,25.0,38.0,0.0,0.0,42.8849983215332,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-20.50018310546876,0.0,0.0,-20.000457763671886,2.0,25.0,62.0,0.0,0.00011911805470784507,0.0005962361017862956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0005962361017862956,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.729575932801716,61.99788203640193,0.0,61.99788203640193,0.0
6,6,0.0566162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32868.0,28135.0,32827.0,28223.0,32990.0,28108.0,32768.0,28076.0,11.879416807681052,0.4459067414921627,0.7081865170156747,-1.8050880897905952,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-47.0880001783371,167.75100231170654,43.09000015258789,43.185001373291016,45.70500183105469,45.93000030517578,-35.66999917030334,25.0,38.0,0.0,0.0,43.09000015258789,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-13.000106811523425,0.0,0.0,7.500076293945336,2.0,25.0,62.0,0.0,0.0001194097201029459,0.0007156458218892416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0007156458218892416,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.91490080925742,61.997874143713155,0.0,61.997874143713155,0.0
7,7,0.0666162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32847.0,28125.0,32827.0,28220.0,33010.0,28028.0,32768.0,28125.0,11.894737311243992,0.7663806311909958,0.8,-1.6278731229363348,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-24.52500015497208,180.50400018692017,43.220001220703125,43.255001068115234,46.02000045776367,45.55500030517578,-30.45,25.0,38.0,0.0,0.0,43.220001220703125,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,6.9999694824218786,0.0,0.0,20.000076293945305,2.0,25.0,62.0,0.0,0.00011987500190734875,0.0008355208237965903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0008355208237965903,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,50.03232329370972,61.99786914287905,0.0,61.99786914287905,0.0
8,8,0.0766162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32847.0,28145.0,32848.0,28215.0,32990.0,27967.0,32768.0,28189.0,11.909926769028106,0.5209424267834298,0.8,-1.3943390167396437,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-17.65799969434738,193.2569980621338,43.150001525878906,43.34000015258789,46.1349983215332,45.255001068115234,-27.84000041484833,25.0,38.0,0.0,0.0,43.150001525878906,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-0.49972534179758576,0.0,0.0,-7.499694824219464,2.0,25.0,62.0,0.0,0.00011995833714803053,0.0009554791609446208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0009554791609446208,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.96910626760673,61.99787183519008,0.0,61.99787183519008,0.0
9,9,0.0866162947025623,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,32868.0,28158.0,32827.0,28217.0,32990.0,27972.0,32788.0,28166.0,11.922475999280604,0.0378690469270663,0.9648523812291736,-1.5148523812291734,2.0,2.0,3.0,2.0,-0.2459999999999993,-0.2459999999999993,-0.2449999999999993,-0.2469999999999993,38.0,0.0,293.0,198.0,0.0,0.0,0.0,0.0,-11.772000044584274,183.447003364563,43.15499877929688,43.369998931884766,45.845001220703125,45.3650016784668,-23.490000414848325,25.0,38.0,0.0,0.0,43.15499877929688,0.0,0.0,0.0,0.0,-1111.702,-1111.702,0.0,38.0,-19.00024414062427,0.0,0.0,-18.500518798826686,2.0,25.0,62.0,0.0,0.00011986805597941073,0.0010753472169240314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0010753472169240314,0.0,0.0,0.0,0.0,0.0,0.0066162947025623,0.0,0.0,42.78499984741211,0.0,49.97362005615614,61.997871642955104,0.0,61.997871642955104,0.0
