Complexity,Loss,Equation
2,0.9753827,"sign(u_xx)"
3,0.0019005361,"-0.8212864 * u_x"
5,0.001241524,"(u + -1.3271432) * u_x"
7,0.0012099423,"((u * u) + -1.1219769) * u_x"
9,0.0011448156,"u_x * ((-1.3367194 + (0.08367538 * u_xx)) + u)"
10,0.0011380843,"((-1.363817 + u) + (0.106302306 * sign(u_xx))) * u_x"
12,0.0011360357,"((0.10387863 * sign(u_xx)) + ((-0.58733535 + -0.7631479) + u)) * u_x"
