Complexity,Loss,Equation
1,0.009354953,"1.3205863e-8"
3,0.0019003234,"-0.8168716 * u_x"
5,0.0012413486,"(-1.3231493 + u) * u_x"
7,0.0012064431,"(u_x + -0.0048151943) * (-1.3239754 + u)"
